"","circ_id","mmu1","mmu2","mmu3"
"5127","6:17099702|17100439",6,NA,NA
"5128","6:17526311|17527248",NA,2,NA
"5129","6:17553237|17563718",4,NA,NA
"5130","6:17852256|17906509",NA,NA,4
"5131","6:17904895|17906509",NA,NA,2
"5132","6:22328553|22343318",NA,2,NA
"5133","6:22992151|22992409",2,NA,NA
"5134","6:23107138|23122736",NA,3,2
"5135","6:23114839|23118753",NA,NA,2
"5136","6:23269244|23314206",3,NA,NA
"5137","6:23287662|23314206",NA,NA,6
"5138","6:23496756|23528162",NA,NA,2
"5139","6:28251816|28251975",NA,2,NA
"5140","6:28520143|28531498",5,NA,10
"5141","6:28520143|28545597",NA,NA,3
"5142","6:28523725|28545597",NA,NA,3
"5143","6:28526051|28531498",2,NA,6
"5144","6:28526051|28545597",3,3,24
"5145","6:28527575|28531498",NA,NA,5
"5146","6:28611735|28612045",6,NA,NA
"5147","6:28626098|28707143",NA,3,NA
"5148","6:28668556|28745325",NA,NA,3
"5149","6:28707032|28745325",3,NA,4
"5150","6:28784079|28795937",NA,NA,7
"5151","6:28888321|28888471",NA,NA,2
"5152","6:29366038|29366976",10,NA,3
"5153","6:29366038|29372669",NA,NA,3
"5154","6:29568852|29571126",5,NA,NA
"5155","6:29568852|29575151",NA,2,NA
"5156","6:29578461|29579695",5,NA,NA
"5157","6:29588021|29589228",NA,NA,3
"5158","6:29878527|29883728",2,NA,7
"5159","6:29878527|29891288",NA,NA,2
"5160","6:29878527|29903286",2,NA,NA
"5161","6:30115011|30126358",NA,NA,4
"5162","6:30469581|30469779",NA,NA,2
"5163","6:31057799|31070530",NA,NA,3
"5164","6:31064426|31158084",NA,NA,8
"5165","6:31066732|31066948",3,NA,NA
"5166","6:31114755|31115657",3,NA,NA
"5167","6:31116663|31158084",6,NA,7
"5168","6:31140828|31158084",4,NA,NA
"5169","6:31143410|31158084",2,4,11
"5170","6:31395865|31408184",NA,NA,4
"5171","6:31395865|31410066",6,NA,2
"5172","6:31403648|31410066",3,NA,NA
"5173","6:31403648|31428519",NA,2,NA
"5174","6:31487549|31487837",NA,NA,2
"5175","6:33056606|33056785",2,NA,NA
"5176","6:33415314|33418974",NA,3,6
"5177","6:35054915|35057161",NA,2,10
"5178","6:3516621|3524175",2,NA,NA
"5179","6:3516621|3536972",2,NA,NA
"5180","6:3532157|3536972",3,2,NA
"5181","6:3545509|3555466",NA,5,15
"5182","6:3545509|3578915",NA,NA,3
"5183","6:3551012|3578915",NA,NA,2
"5184","6:3565515|3571108",2,NA,2
"5185","6:37330491|37335582",2,NA,NA
"5186","6:37330491|37341078",5,2,11
"5187","6:37930428|37935629",NA,NA,3
"5188","6:38288112|38296759",NA,NA,2
"5189","6:38417389|38429906",NA,NA,6
"5190","6:38417389|38438547",NA,NA,2
"5191","6:38417389|38440001",NA,NA,3
"5192","6:38438409|38447157",2,2,4
"5193","6:38438409|38468866",NA,NA,2
"5194","6:38795164|38796248",3,NA,15
"5195","6:41596601|41596836",2,NA,NA
"5196","6:42496134|42497934",NA,NA,4
"5197","6:43249740|43250941",NA,3,NA
"5198","6:43400554|43482153",NA,NA,3
"5199","6:47461677|47474322",NA,3,NA
"5200","6:47461677|47486037",NA,NA,4
"5201","6:47478101|47479524",8,NA,13
"5202","6:47478101|47486037",NA,NA,3
"5203","6:47491912|47494167",2,NA,NA
"5204","6:47517610|47535228",NA,NA,2
"5205","6:47522609|47535228",NA,NA,4
"5206","6:47528665|47535228",NA,NA,4
"5207","6:47528665|47554601",NA,NA,3
"5208","6:47531057|47533084",NA,NA,2
"5209","6:47538281|47538480",NA,2,NA
"5210","6:47553469|47554601",52,45,134
"5211","6:47553496|47554601",16,8,18
"5212","6:47866999|47867657",3,NA,NA
"5213","6:47866999|47875941",NA,NA,2
"5214","6:50120698|50140629",NA,NA,2
"5215","6:50222909|50228493",2,NA,NA
"5216","6:5045935|5077615",4,NA,3
"5217","6:5100431|5115480",5,NA,17
"5218","6:51289560|51309867",NA,2,NA
"5219","6:51422016|51428123",4,NA,2
"5220","6:51434459|51434973",2,NA,NA
"5221","6:52596961|52607334",5,3,NA
"5222","6:52698282|52706453",NA,2,NA
"5223","6:52713834|52716714",NA,NA,3
"5224","6:52734538|52735340",2,2,3
"5225","6:54840884|54865732",NA,NA,9
"5226","6:54855333|54865732",NA,NA,5
"5227","6:54865440|54878148",NA,NA,2
"5228","6:55487502|55487713",3,NA,NA
"5229","6:5757377|5800890",NA,NA,3
"5230","6:58648994|58662806",NA,NA,20
"5231","6:58916280|58917302",3,NA,NA
"5232","6:58942045|58951092",2,NA,NA
"5233","6:59187789|59187953",4,NA,NA
"5234","6:62877603|62877778",NA,NA,2
"5235","6:66490960|66491487",4,NA,NA
"5236","6:67054231|67093751",NA,NA,8
"5237","6:67248181|67254922",NA,NA,2
"5238","6:67248181|67258805",NA,NA,2
"5239","6:67254744|67258805",6,NA,4
"5240","6:70547376|70547749",NA,2,NA
"5241","6:71390233|71391903",NA,2,5
"5242","6:71576300|71577125",NA,4,NA
"5243","6:71833895|71845787",NA,NA,6
"5244","6:71845563|71848542",NA,NA,2
"5245","6:72337857|72338522",NA,NA,2
"5246","6:72534693|72535854",NA,NA,2
"5247","6:72825207|72838908",NA,NA,4
"5248","6:72835756|72838908",12,7,32
"5249","6:81951293|81951624",2,NA,NA
"5250","6:82705441|82705679",4,NA,NA
"5251","6:83285914|83290528",NA,NA,3
"5252","6:83311057|83315426",NA,2,13
"5253","6:83458328|83467590",NA,NA,2
"5254","6:83942510|83946221",NA,2,NA
"5255","6:84723882|84724766",NA,3,4
"5256","6:84966306|84982018",NA,NA,3
"5257","6:85206175|85213937",NA,2,NA
"5258","6:85217686|85218437",3,NA,NA
"5259","6:85318033|85319043",2,NA,NA
"5260","6:85324761|85325973",3,NA,22
"5261","6:85780363|85780519",2,NA,NA
"5262","6:85921678|85922946",2,NA,NA
"5263","6:85926599|85932382",NA,NA,3
"5264","6:8631025|8631901",NA,NA,14
"5265","6:86420708|86434905",NA,NA,2
"5266","6:86420708|86439663",NA,NA,8
"5267","6:86424300|86442945",NA,NA,2
"5268","6:86433801|86442945",NA,NA,2
"5269","6:86677493|86681556",3,NA,NA
"5270","6:86677493|86684454",5,NA,NA
"5271","6:86940974|86944355",NA,NA,2
"5272","6:87040786|87054222",NA,NA,2
"5273","6:8742254|8758458",4,NA,NA
"5274","6:87796040|87804678",NA,2,NA
"5275","6:88066970|88067277",7,4,28
"5276","6:88258530|88275218",NA,NA,2
"5277","6:88258530|88335624",NA,NA,2
"5278","6:88312789|88335624",NA,NA,2
"5279","6:88332464|88335624",12,9,25
"5280","6:88332464|88353393",NA,NA,3
"5281","6:88483722|88484351",2,5,7
"5282","6:89359144|89359326",3,NA,NA
"5283","6:89649152|89651177",9,NA,NA
"5284","6:90451327|90451638",NA,NA,2
"5285","6:91222359|91222617",NA,NA,2
"5286","6:92116760|92129398",NA,2,6
"5287","6:92126584|92141274",NA,NA,2
"5288","6:92126754|92131458",NA,NA,2
"5289","6:92840307|92849981",NA,2,NA
"5290","6:93670988|93685201",NA,4,NA
"5291","6:93731994|93750670",NA,NA,7
"5292","6:94027621|94046181",NA,NA,2
"5293","6:94631827|94632451",NA,2,NA
"5294","6:98980160|98987018",NA,2,7
"5295","6:99135459|99139990",NA,NA,2
"5296","6:99237305|99285399",NA,NA,3
"5297","6:99405749|99412306",NA,3,4
"5298","6:99406170|99412306",8,3,16
"5299","6:99406170|99433541",NA,NA,3
"5300","6:99412176|99416403",2,NA,NA
"5301","6:99412176|99416417",3,NA,NA
"5302","6:99412176|99433541",23,13,19
"5303","6:99412176|99437411",2,NA,2
"5304","7:100084964|100085303",2,NA,NA
"5305","7:100128580|100131962",5,NA,NA
"5306","7:100143425|100143537",4,NA,NA
"5307","7:100826350|100841007",NA,NA,2
"5308","7:100826350|100847816",NA,NA,6
"5309","7:100835594|100847816",NA,NA,3
"5310","7:100840873|100847816",NA,3,NA
"5311","7:100883078|100908980",NA,2,NA
"5312","7:100893327|100908980",3,NA,NA
"5313","7:100908818|100920911",NA,NA,4
"5314","7:101665249|101666558",NA,NA,3
"5315","7:101787938|101788857",NA,NA,3
"5316","7:101843867|101845095",NA,NA,10
"5317","7:105028150|105038144",NA,NA,6
"5318","7:105033209|105033419",4,NA,NA
"5319","7:107478271|107478449",NA,NA,3
"5320","7:109152181|109156668",NA,NA,5
"5321","7:109511121|109526221",NA,NA,3
"5322","7:109513927|109526221",NA,NA,2
"5323","7:109626277|109630973",NA,NA,12
"5324","7:109863086|109865189",NA,NA,4
"5325","7:109939096|109950996",NA,NA,2
"5326","7:109968598|109970864",2,NA,NA
"5327","7:110678499|110680171",NA,NA,2
"5328","7:110891715|110891886",NA,NA,3
"5329","7:111652423|111655820",NA,NA,5
"5330","7:111945928|111950634",NA,2,NA
"5331","7:112143383|112146820",NA,NA,2
"5332","7:112358590|112358846",8,3,6
"5333","7:112456004|112475455",NA,NA,2
"5334","7:112824268|112833903",4,NA,NA
"5335","7:113657774|113659654",51,19,44
"5336","7:113818760|113822582",NA,NA,3
"5337","7:113825837|113826409",2,NA,8
"5338","7:113839859|113846077",NA,NA,5
"5339","7:115774946|115780520",3,NA,NA
"5340","7:115957870|115959335",6,3,32
"5341","7:115957870|115961887",NA,NA,2
"5342","7:115957870|115967424",2,NA,11
"5343","7:115959230|115967424",5,4,13
"5344","7:115963662|115967424",NA,5,2
"5345","7:115967981|115973099",4,NA,NA
"5346","7:115987078|115990628",8,NA,16
"5347","7:115987078|115993593",NA,NA,5
"5348","7:117147818|117148332",NA,NA,4
"5349","7:117753394|117755339",NA,NA,2
"5350","7:117777587|117779704",5,2,8
"5351","7:117792672|117795258",5,NA,10
"5352","7:118237351|118239230",6,NA,3
"5353","7:118237351|118248820",NA,NA,2
"5354","7:118347348|118353157",5,NA,2
"5355","7:118409100|118412867",NA,NA,3
"5356","7:118411027|118433090",NA,NA,5
"5357","7:119398787|119404509",4,NA,3
"5358","7:119424758|119427429",NA,2,NA
"5359","7:120457566|120457885",NA,NA,11
"5360","7:120457566|120479699",NA,NA,6
"5361","7:120488367|120498769",NA,NA,4
"5362","7:120488412|120491276",NA,NA,4
"5363","7:120488412|120498769",5,NA,NA
"5364","7:120490818|120491276",58,54,168
"5365","7:120491087|120491276",2,NA,NA
"5366","7:120494406|120498769",5,8,13
"5367","7:120498590|120498769",NA,2,NA
"5368","7:120647060|120656622",53,5,86
"5369","7:120651309|120656622",26,6,15
"5370","7:121260568|121278745",NA,NA,6
"5371","7:121511657|121514563",3,NA,NA
"5372","7:121522590|121528524",NA,NA,2
"5373","7:121570502|121576987",NA,NA,3
"5374","7:121643524|121643889",NA,NA,4
"5375","7:122116051|122127795",4,NA,NA
"5376","7:12223496|12223971",NA,NA,5
"5377","7:122742972|122762100",NA,NA,2
"5378","7:122893694|122895789",NA,NA,4
"5379","7:122930814|122931097",2,NA,NA
"5380","7:125240259|125298627",NA,NA,2
"5381","7:125352144|125369875",2,NA,NA
"5382","7:125386239|125386421",NA,NA,4
"5383","7:125674912|125675081",3,NA,NA
"5384","7:125739736|125748532",NA,NA,8
"5385","7:126039337|126039618",NA,NA,2
"5386","7:126463491|126463833",6,NA,NA
"5387","7:126469786|126470032",2,NA,NA
"5388","7:12659432|12660403",4,NA,NA
"5389","7:126597397|126601130",NA,3,8
"5390","7:126726000|126726175",2,NA,NA
"5391","7:126802343|126803012",NA,NA,4
"5392","7:126942489|126942657",NA,NA,2
"5393","7:127072766|127073158",NA,NA,4
"5394","7:127113336|127121301",NA,NA,2
"5395","7:127118752|127121301",NA,NA,5
"5396","7:127118752|127125077",2,NA,2
"5397","7:127121160|127125077",NA,NA,2
"5398","7:127124464|127125077",2,NA,3
"5399","7:127133719|127134133",NA,NA,8
"5400","7:127151430|127152466",NA,NA,4
"5401","7:127162293|127164300",2,NA,NA
"5402","7:127382800|127383374",NA,NA,7
"5403","7:127406044|127406211",2,NA,NA
"5404","7:127579063|127579418",2,NA,4
"5405","7:128281440|128292422",NA,NA,3
"5406","7:128314387|128316274",NA,2,NA
"5407","7:128369290|128374086",2,2,NA
"5408","7:128909347|128925211",NA,NA,12
"5409","7:129221617|129226081",NA,NA,2
"5410","7:129820727|129830522",NA,NA,4
"5411","7:129820727|129843007",6,NA,NA
"5412","7:129830352|129844374",2,NA,NA
"5413","7:129996204|130020298",NA,NA,3
"5414","7:130223450|130229229",NA,4,NA
"5415","7:130224239|130224462",2,NA,NA
"5416","7:130264745|130276469",16,NA,3
"5417","7:131162438|131163335",NA,NA,2
"5418","7:131404008|131404162",2,NA,NA
"5419","7:131937481|131937676",2,NA,NA
"5420","7:132336926|132337118",2,NA,NA
"5421","7:132361117|132361896",2,NA,NA
"5422","7:132361117|132368647",5,NA,NA
"5423","7:132361117|132438936",NA,NA,2
"5424","7:132373306|132381114",6,5,10
"5425","7:132429431|132438936",NA,NA,7
"5426","7:132466691|132482610",NA,NA,3
"5427","7:132549772|132552164",13,5,16
"5428","7:132568235|132575352",NA,NA,8
"5429","7:132572914|132575352",NA,NA,2
"5430","7:132627441|132627601",NA,NA,6
"5431","7:132627441|132683589",10,NA,5
"5432","7:133361128|133361642",3,NA,NA
"5433","7:133376298|133399952",NA,NA,2
"5434","7:133894956|133896872",4,NA,NA
"5435","7:133894956|133900129",NA,NA,5
"5436","7:133950440|133951557",2,NA,4
"5437","7:134326058|134348772",NA,NA,2
"5438","7:134326058|134374204",NA,NA,2
"5439","7:134373195|134379221",4,NA,NA
"5440","7:134379123|134391014",2,NA,NA
"5441","7:134475786|134478044",NA,4,NA
"5442","7:134700461|134717109",7,NA,NA
"5443","7:136478796|136479044",NA,NA,3
"5444","7:138437846|138438052",NA,NA,2
"5445","7:138853204|138853379",4,NA,NA
"5446","7:139096546|139105697",NA,NA,2
"5447","7:140811139|140812454",4,NA,4
"5448","7:141093646|141095416",NA,NA,3
"5449","7:141168198|141184923",NA,NA,2
"5450","7:142621209|142621420",4,NA,NA
"5451","7:142935589|142935779",NA,2,NA
"5452","7:143074120|143081048",NA,NA,2
"5453","7:143077897|143081048",20,NA,19
"5454","7:143080902|143083294",NA,NA,7
"5455","7:143080902|143086117",2,NA,2
"5456","7:143080902|143088154",NA,2,NA
"5457","7:143088022|143089776",6,NA,4
"5458","7:143555659|143585207",NA,11,19
"5459","7:143555659|143611532",NA,NA,3
"5460","7:143555659|143645526",NA,NA,3
"5461","7:143585119|143606222",NA,NA,2
"5462","7:143606025|143611532",10,7,9
"5463","7:143606025|143635656",NA,2,2
"5464","7:143731449|143731608",NA,NA,3
"5465","7:143733491|143746267",2,4,21
"5466","7:143740556|143746267",4,NA,6
"5467","7:143812801|143840503",4,NA,NA
"5468","7:143838791|143840503",4,5,13
"5469","7:144045188|144045560",NA,NA,4
"5470","7:144058639|144068261",NA,NA,6
"5471","7:144072885|144074798",NA,NA,2
"5472","7:144146437|144149363",NA,NA,5
"5473","7:144187332|144204291",NA,NA,4
"5474","7:144187332|144232516",NA,NA,2
"5475","7:144198444|144223412",NA,NA,4
"5476","7:144222845|144223156",4,NA,NA
"5477","7:144223079|144223412",NA,NA,6
"5478","7:144422341|144422498",NA,3,NA
"5479","7:16014522|16014866",NA,NA,4
"5480","7:16062134|16062296",2,NA,NA
"5481","7:16100731|16104385",NA,NA,2
"5482","7:16150697|16151326",NA,2,3
"5483","7:16154082|16155432",13,7,11
"5484","7:16200449|16200653",NA,NA,2
"5485","7:16245117|16283132",NA,NA,7
"5486","7:18936433|18936997",NA,NA,2
"5487","7:19102466|19102784",NA,2,4
"5488","7:19119547|19121422",NA,NA,2
"5489","7:19121037|19121171",NA,NA,3
"5490","7:19121037|19121422",NA,2,NA
"5491","7:19128452|19128629",3,NA,NA
"5492","7:19170862|19171443",NA,2,9
"5493","7:19298938|19299126",NA,NA,3
"5494","7:19436772|19437316",NA,2,NA
"5495","7:19463962|19472299",NA,NA,2
"5496","7:19499258|19499634",3,2,2
"5497","7:23927472|23929265",NA,NA,2
"5498","7:24266463|24266997",NA,3,6
"5499","7:24521498|24521855",NA,NA,3
"5500","7:24607140|24607849",NA,NA,2
"5501","7:24669214|24669434",5,NA,NA
"5502","7:24932998|24933336",3,2,NA
"5503","7:24970699|24970940",3,NA,NA
"5504","7:24985322|24985488",NA,NA,4
"5505","7:25422274|25424039",NA,NA,6
"5506","7:25435756|25436047",NA,NA,2
"5507","7:25477794|25478129",2,NA,NA
"5508","7:26911736|26914005",3,NA,NA
"5509","7:26949711|26951751",NA,2,NA
"5510","7:27158680|27159077",NA,5,NA
"5511","7:27240099|27240413",NA,2,NA
"5512","7:27746410|27746937",NA,NA,3
"5513","7:27774616|27774822",6,NA,NA
"5514","7:27882488|27883952",NA,2,NA
"5515","7:28113296|28113767",NA,NA,3
"5516","7:28676625|28679967",NA,NA,3
"5517","7:28763853|28764302",NA,NA,6
"5518","7:28876490|28878640",NA,NA,7
"5519","7:28878343|28878640",NA,6,NA
"5520","7:29050117|29053607",NA,NA,4
"5521","7:29076920|29087576",NA,NA,2
"5522","7:29082620|29087576",2,NA,NA
"5523","7:29085480|29087576",6,NA,NA
"5524","7:29086577|29087576",NA,2,4
"5525","7:29522404|29524378",3,4,18
"5526","7:29697174|29697635",NA,NA,5
"5527","7:29953407|29962174",NA,NA,2
"5528","7:30801902|30808617",NA,NA,2
"5529","7:33944390|33945403",2,NA,NA
"5530","7:33944390|33947657",NA,NA,2
"5531","7:34050710|34050942",5,8,11
"5532","7:34052814|34070609",NA,NA,3
"5533","7:34056858|34057367",NA,NA,2
"5534","7:34065039|34070609",2,4,NA
"5535","7:34065039|34074817",NA,NA,4
"5536","7:34620753|34623933",NA,NA,2
"5537","7:34819725|34819962",2,NA,NA
"5538","7:34980756|34984248",NA,NA,2
"5539","7:34994679|34994976",NA,NA,10
"5540","7:35047024|35047287",NA,2,NA
"5541","7:35060404|35063117",NA,2,5
"5542","7:35070133|35071896",NA,2,NA
"5543","7:35080761|35083470",22,15,48
"5544","7:35102434|35105220",NA,2,NA
"5545","7:3674272|3674440",NA,2,NA
"5546","7:37533874|37534147",NA,NA,5
"5547","7:39202651|39215256",NA,NA,2
"5548","7:4147051|4147193",NA,NA,4
"5549","7:42950593|42951161",NA,2,NA
"5550","7:44281782|44281940",2,NA,NA
"5551","7:4437992|4447320",2,2,3
"5552","7:44532182|44532608",NA,NA,3
"5553","7:44534762|44534925",2,NA,NA
"5554","7:44553660|44553892",NA,2,NA
"5555","7:44565264|44565894",12,NA,11
"5556","7:4469483|4469644",2,NA,NA
"5557","7:44792203|44792722",10,4,17
"5558","7:44966198|44966559",NA,NA,4
"5559","7:45699693|45715966",NA,2,NA
"5560","7:45710302|45720326",NA,NA,3
"5561","7:46240030|46284980",NA,NA,4
"5562","7:46282083|46284980",NA,NA,4
"5563","7:46282457|46282696",2,NA,NA
"5564","7:46403394|46403631",NA,NA,2
"5565","7:46403403|46403711",5,NA,NA
"5566","7:46414242|46417576",10,NA,NA
"5567","7:46425188|46426458",NA,NA,6
"5568","7:46451095|46456253",2,NA,NA
"5569","7:46451095|46458303",2,NA,17
"5570","7:46453240|46458110",NA,NA,3
"5571","7:46454384|46458303",NA,NA,2
"5572","7:46457960|46458303",NA,NA,4
"5573","7:4645999|4646554",NA,NA,3
"5574","7:46463539|46464841",NA,2,NA
"5575","7:46499601|46500482",7,11,25
"5576","7:46499601|46501418",NA,NA,4
"5577","7:46773373|46774139",2,NA,NA
"5578","7:4778685|4778856",2,NA,NA
"5579","7:49071990|49072184",3,NA,NA
"5580","7:49435814|49456374",4,NA,5
"5581","7:49448053|49456374",NA,NA,2
"5582","7:49451757|49451907",4,NA,NA
"5583","7:5069466|5070377",NA,NA,5
"5584","7:5100585|5100741",2,NA,NA
"5585","7:51537659|51547120",NA,5,NA
"5586","7:51537659|51576292",2,NA,NA
"5587","7:51537659|51603049",2,NA,2
"5588","7:55527438|55554230",NA,NA,3
"5589","7:55573622|55574954",NA,NA,5
"5590","7:55717731|55722178",5,2,22
"5591","7:55747124|55748234",4,7,15
"5592","7:58480821|58481174",NA,NA,2
"5593","7:58934427|58938528",NA,NA,2
"5594","7:63346980|63347206",4,NA,NA
"5595","7:63963831|63976569",3,NA,NA
"5596","7:63995414|63999259",NA,NA,5
"5597","7:64003323|64004283",NA,NA,2
"5598","7:64958444|64959137",3,NA,NA
"5599","7:64985779|64986413",NA,2,NA
"5600","7:65629894|65633597",NA,4,4
"5601","7:65774989|65775485",3,NA,6
"5602","7:66914612|66918148",6,NA,NA
"5603","7:67179333|67181538",NA,NA,2
"5604","7:67299976|67300129",2,NA,NA
"5605","7:69409889|69410086",2,NA,NA
"5606","7:71752891|71777008",2,NA,4
"5607","7:71873768|71879218",NA,NA,5
"5608","7:73041128|73059497",6,NA,NA
"5609","7:73113383|73119476",NA,NA,4
"5610","7:73140226|73141172",2,NA,4
"5611","7:73143172|73153262",NA,NA,2
"5612","7:73147454|73169456",2,NA,NA
"5613","7:73151656|73153262",4,NA,NA
"5614","7:73154735|73169456",NA,NA,3
"5615","7:73157553|73169456",NA,2,NA
"5616","7:73163837|73165560",NA,NA,2
"5617","7:73163837|73169456",NA,5,35
"5618","7:76670600|76670766",2,NA,NA
"5619","7:77378853|77379009",2,NA,NA
"5620","7:78792656|78795109",3,NA,NA
"5621","7:78793682|78793930",2,NA,NA
"5622","7:78794994|78795492",2,NA,NA
"5623","7:78944255|78946955",NA,NA,8
"5624","7:78973216|78975349",NA,5,4
"5625","7:79187256|79187408",NA,3,NA
"5626","7:79492774|79493135",2,NA,NA
"5627","7:79730796|79736356",NA,NA,2
"5628","7:79747551|79750656",NA,NA,7
"5629","7:79865371|79866847",NA,NA,8
"5630","7:79877741|79878296",6,3,NA
"5631","7:80040656|80040911",NA,NA,2
"5632","7:80045082|80045796",NA,5,7
"5633","7:80045082|80046998",NA,2,5
"5634","7:80045707|80046998",NA,NA,3
"5635","7:80370616|80377833",NA,NA,4
"5636","7:80372709|80375849",NA,NA,13
"5637","7:80383733|80389708",NA,NA,10
"5638","7:80392783|80402101",NA,NA,2
"5639","7:80415042|80418213",NA,NA,9
"5640","7:80495669|80496061",NA,NA,5
"5641","7:80561089|80572968",NA,3,NA
"5642","7:80565487|80572968",NA,NA,3
"5643","7:80565487|80584884",NA,3,NA
"5644","7:80565922|80577634",NA,NA,2
"5645","7:80572848|80577634",NA,3,NA
"5646","7:81902597|81902763",2,NA,NA
"5647","7:82341670|82347225",NA,NA,2
"5648","7:82399999|82412622",4,NA,NA
"5649","7:83800586|83800930",3,NA,NA
"5650","7:84281863|84283617",4,6,18
"5651","7:84283092|84283617",NA,2,NA
"5652","7:84283092|84302250",NA,2,NA
"5653","7:86944461|86946747",3,NA,NA
"5654","7:87176734|87176930",NA,NA,2
"5655","7:88788169|88788416",NA,NA,2
"5656","7:89604738|89611569",2,7,10
"5657","7:89604738|89621531",NA,NA,2
"5658","7:89838357|89846228",NA,NA,4
"5659","7:89842190|89842659",NA,NA,2
"5660","7:91606294|91606470",3,NA,NA
"5661","7:92451535|92478917",NA,NA,2
"5662","7:96543859|96545474",NA,NA,4
"5663","7:96652004|96672957",NA,NA,3
"5664","7:96672824|96684504",2,NA,NA
"5665","7:96672824|96689243",NA,NA,2
"5666","7:96680544|96689258",NA,NA,3
"5667","7:97039448|97041128",NA,NA,2
"5668","7:97066247|97066537",8,NA,NA
"5669","7:97134123|97140244",2,NA,NA
"5670","7:97207337|97214507",3,NA,NA
"5671","7:97228446|97228620",2,NA,NA
"5672","7:97354795|97365746",NA,NA,5
"5673","7:97503642|97520819",NA,NA,2
"5674","7:97524488|97524973",6,NA,NA
"5675","7:97532678|97538227",3,NA,3
"5676","7:97532678|97543220",2,NA,NA
"5677","7:97702743|97702934",2,NA,NA
"5678","7:97736773|97736960",NA,2,NA
"5679","7:97893155|97915454",NA,2,NA
"5680","7:98000694|98000879",NA,NA,2
"5681","7:98356203|98357238",NA,NA,2
"5682","7:98530413|98530567",3,NA,NA
"5683","7:98653786|98665881",NA,NA,2
"5684","7:98653786|98715089",NA,NA,2
"5685","7:98715006|98767512",2,NA,NA
"5686","7:98748518|98767512",NA,NA,2
"5687","7:99053710|99073436",2,NA,NA
"5688","7:99073259|99087558",NA,NA,2
"5689","7:99235473|99235835",2,NA,NA
"5690","7:99576299|99592312",6,NA,4
"5691","7:99584368|99592312",NA,3,NA
"5692","7:99584368|99604747",76,35,151
"5693","7:99592165|99604747",NA,NA,5
"5694","7:99678384|99682943",NA,2,NA
"5695","7:99737270|99742691",NA,NA,4
"5696","7:99755769|99761579",NA,NA,2
"5697","8:104071288|104071548",6,NA,NA
"5698","8:105905224|105921223",NA,2,2
"5699","8:105905224|105929179",5,2,6
"5700","8:105905224|105929210",11,3,NA
"5701","8:105967472|105967771",NA,NA,3
"5702","8:106265952|106269058",NA,NA,4
"5703","8:106454619|106468451",NA,NA,2
"5704","8:106506458|106513426",NA,NA,3
"5705","8:106615019|106615387",10,NA,2
"5706","8:106756895|106757063",NA,2,NA
"5707","8:106805235|106806373",2,NA,7
"5708","8:106822795|106827621",NA,NA,4
"5709","8:106825703|106827621",2,NA,NA
"5710","8:106834756|106835761",6,NA,NA
"5711","8:106905733|106906292",2,NA,NA
"5712","8:107380138|107380551",NA,4,NA
"5713","8:107380138|107383600",NA,NA,2
"5714","8:107422080|107426879",5,NA,2
"5715","8:107443240|107447415",NA,NA,2
"5716","8:107621222|107624883",NA,2,NA
"5717","8:107707757|107707971",3,4,29
"5718","8:107707757|107718238",NA,NA,8
"5719","8:107763268|107765841",NA,NA,2
"5720","8:107806000|107809701",NA,4,NA
"5721","8:108144687|108145403",3,NA,2
"5722","8:108179610|108184633",2,NA,NA
"5723","8:108309013|108313348",NA,NA,2
"5724","8:108894353|108894533",2,NA,NA
"5725","8:109518833|109521601",4,3,NA
"5726","8:109518833|109527323",NA,5,10
"5727","8:109575956|109576384",NA,2,NA
"5728","8:109583353|109583585",NA,NA,5
"5729","8:109660163|109660641",2,NA,NA
"5730","8:109682232|109682475",2,NA,NA
"5731","8:109834957|109835154",2,NA,NA
"5732","8:110432988|110444519",NA,NA,2
"5733","8:110559348|110560198",3,NA,13
"5734","8:110559348|110565664",NA,NA,2
"5735","8:111358661|111363665",NA,4,5
"5736","8:111397657|111409256",NA,NA,2
"5737","8:111547338|111548222",6,8,13
"5738","8:111560411|111562346",NA,NA,3
"5739","8:111766763|111767374",4,NA,NA
"5740","8:111770274|111773741",NA,2,NA
"5741","8:111770274|111774657",2,2,NA
"5742","8:111773562|111774657",NA,NA,2
"5743","8:111776330|111777161",2,NA,NA
"5744","8:111828492|111843463",NA,NA,2
"5745","8:111841373|111843463",NA,NA,5
"5746","8:111847779|111851244",NA,NA,6
"5747","8:111907566|111919359",NA,NA,4
"5748","8:112185242|112185681",NA,NA,3
"5749","8:112557501|112571843",3,NA,6
"5750","8:112566989|112568622",3,NA,4
"5751","8:112566989|112571843",NA,NA,2
"5752","8:112698736|112717044",NA,NA,2
"5753","8:114463312|114481291",6,NA,NA
"5754","8:115171207|115215744",NA,NA,2
"5755","8:115257818|115258271",NA,2,NA
"5756","8:115548212|115548423",NA,NA,3
"5757","8:11576001|11580424",NA,4,NA
"5758","8:115797114|115797348",NA,NA,2
"5759","8:11611417|11612334",NA,NA,2
"5760","8:11677940|11678115",NA,2,NA
"5761","8:117305906|117321918",NA,NA,2
"5762","8:117321700|117328694",NA,NA,2
"5763","8:117350522|117351105",NA,8,21
"5764","8:118122315|118122478",NA,NA,4
"5765","8:118149583|118163658",6,NA,NA
"5766","8:118282713|118284855",3,NA,13
"5767","8:11835712|11850868",NA,NA,2
"5768","8:118515645|118515805",2,NA,NA
"5769","8:118557188|118557354",3,NA,NA
