"","circ_id","mmu1","mmu2","mmu3"
"3902","2:31668345|31669228",5,NA,NA
"3903","2:31907037|31916938",2,NA,NA
"3904","2:32072469|32073312",NA,NA,13
"3905","2:32072469|32075459",NA,NA,3
"3906","2:32072469|32077565",NA,NA,8
"3907","2:32072469|32085008",NA,NA,2
"3908","2:32089012|32091030",NA,1,NA
"3909","2:32094020|32094336",5,3,7
"3910","2:32094020|32098847",3,NA,3
"3911","2:32096347|32098847",1,NA,NA
"3912","2:32699112|32702117",5,NA,NA
"3913","2:32837802|32841195",NA,3,NA
"3914","2:32880575|32887775",2,NA,NA
"3915","2:3305848|3317285",1,NA,NA
"3916","2:3305848|3323778",NA,NA,2
"3917","2:33150489|33166247",NA,NA,2
"3918","2:33150489|33174920",NA,NA,1
"3919","2:33150489|33214715",4,NA,11
"3920","2:33163572|33174920",5,NA,NA
"3921","2:33214664|33230845",10,NA,8
"3922","2:3343955|3347933",NA,NA,1
"3923","2:3347223|3347933",3,3,18
"3924","2:34322014|34325234",NA,NA,1
"3925","2:34322014|34334418",4,NA,11
"3926","2:34325144|34334418",6,4,20
"3927","2:34471203|34487572",3,NA,NA
"3928","2:34580473|34585620",4,NA,NA
"3929","2:34602176|34605342",6,NA,NA
"3930","2:34662240|34663319",NA,NA,1
"3931","2:34664784|34665077",1,NA,NA
"3932","2:35003335|35006814",NA,NA,1
"3933","2:35033661|35034433",NA,1,NA
"3934","2:35533899|35551637",17,14,66
"3935","2:35597659|35600384",NA,1,NA
"3936","2:37268319|37272049",NA,NA,2
"3937","2:37299445|37304824",NA,NA,1
"3938","2:37304527|37304824",1,NA,NA
"3939","2:37359388|37365478",2,NA,6
"3940","2:37362306|37365478",NA,2,NA
"3941","2:37430428|37431188",NA,NA,1
"3942","2:37514184|37537297",6,NA,8
"3943","2:38016540|38049862",NA,NA,4
"3944","2:39011122|39040426",NA,NA,4
"3945","2:39089674|39096729",NA,NA,2
"3946","2:39094844|39101065",NA,NA,2
"3947","2:44642058|44646447",NA,2,NA
"3948","2:4749029|4768114",NA,NA,3
"3949","2:48760300|48763485",7,1,8
"3950","2:48976601|49060025",NA,NA,2
"3951","2:49008663|49060025",NA,NA,1
"3952","2:49412482|49419008",NA,NA,1
"3953","2:5026133|5028960",NA,1,NA
"3954","2:5057798|5059527",NA,NA,7
"3955","2:51591419|51591663",NA,NA,7
"3956","2:52006846|52009182",NA,NA,2
"3957","2:52604829|52610980",2,NA,NA
"3958","2:52944465|52963745",NA,NA,4
"3959","2:57157984|57180028",NA,NA,2
"3960","2:58348896|58390569",NA,NA,2
"3961","2:58364184|58369940",NA,NA,1
"3962","2:5878553|5881812",NA,NA,4
"3963","2:5915112|5919705",NA,NA,1
"3964","2:59477112|59555193",2,NA,14
"3965","2:59529691|59555193",NA,4,NA
"3966","2:59588808|59602883",5,NA,21
"3967","2:59588808|59615931",NA,NA,2
"3968","2:59601475|59602883",2,4,20
"3969","2:59602696|59602883",NA,NA,2
"3970","2:59626138|59628096",NA,NA,12
"3971","2:59636619|59645898",NA,NA,2
"3972","2:59636619|59650629",1,NA,NA
"3973","2:59778430|59788836",5,NA,4
"3974","2:5978279|5993283",2,NA,NA
"3975","2:59831849|59836533",NA,1,6
"3976","2:5987802|6015239",NA,2,5
"3977","2:5993197|6015239",NA,NA,3
"3978","2:60062543|60065341",NA,NA,2
"3979","2:6038922|6045372",NA,1,NA
"3980","2:60623032|60672816",4,NA,NA
"3981","2:61443994|61457358",NA,NA,2
"3982","2:61443994|61458183",19,NA,19
"3983","2:61443994|61474766",NA,1,1
"3984","2:61457246|61474766",2,NA,NA
"3985","2:61474650|61480632",NA,NA,6
"3986","2:6341178|6419851",NA,1,NA
"3987","2:6395865|6399366",NA,NA,8
"3988","2:64956236|64966890",NA,3,5
"3989","2:65915580|65937816",NA,NA,4
"3990","2:6668925|6726424",2,NA,NA
"3991","2:68137384|68144947",NA,9,NA
"3992","2:68137384|68240485",NA,NA,3
"3993","2:68189157|68199449",NA,2,NA
"3994","2:68189157|68228876",NA,NA,1
"3995","2:68196417|68199449",NA,1,NA
"3996","2:68221257|68222596",NA,7,8
"3997","2:68221257|68240485",48,6,108
"3998","2:68228767|68240485",NA,3,NA
"3999","2:69530467|69533193",2,NA,NA
"4000","2:69744757|69753277",NA,NA,9
"4001","2:69774643|69778854",NA,NA,1
"4002","2:70575846|70576388",NA,NA,1
"4003","2:70576277|70580868",NA,NA,14
"4004","2:70580778|70617339",1,NA,11
"4005","2:70599205|70617339",NA,10,25
"4006","2:70600347|70617339",15,14,17
"4007","2:70886838|70893839",NA,NA,5
"4008","2:71044782|71059034",3,NA,NA
"4009","2:71658239|71664414",NA,NA,2
"4010","2:71676316|71676606",NA,NA,1
"4011","2:71713766|71714276",1,NA,NA
"4012","2:71713766|71719338",NA,NA,4
"4013","2:71861376|71875592",3,NA,NA
"4014","2:72004766|72010447",NA,NA,2
"4015","2:72776889|72801858",NA,NA,2
"4016","2:72972241|72987257",NA,1,NA
"4017","2:73270320|73274918",NA,1,NA
"4018","2:73274788|73278281",2,4,NA
"4019","2:73672703|73676719",NA,NA,4
"4020","2:73675782|73676719",NA,3,NA
"4021","2:73680932|73681326",NA,NA,3
"4022","2:74399284|74403970",5,3,15
"4023","2:75689242|75698757",1,NA,NA
"4024","2:75689242|75707942",1,NA,NA
"4025","2:75692277|75735292",NA,NA,1
"4026","2:75697090|75698757",NA,NA,1
"4027","2:75707814|75724501",NA,NA,6
"4028","2:75722135|75735292",NA,4,6
"4029","2:76520788|76523108",NA,NA,1
"4030","2:76884920|76890025",NA,NA,3
"4031","2:76905179|76938823",6,NA,NA
"4032","2:76919413|76938823",2,2,5
"4033","2:77018843|77029404",NA,NA,1
"4034","2:77741853|77751517",NA,NA,1
"4035","2:80349902|80353851",NA,NA,5
"4036","2:80486292|80487697",NA,NA,2
"4037","2:84440851|84441234",NA,2,3
"4038","2:85315605|85315773",NA,2,NA
"4039","2:90581411|90581962",NA,NA,1
"4040","2:90607908|90608264",2,NA,6
"4041","2:90728727|90733288",NA,NA,2
"4042","2:90818009|90843747",NA,NA,1
"4043","2:90831350|90835207",NA,NA,3
"4044","2:91379118|91381103",NA,NA,2
"4045","2:91385611|91391256",1,NA,NA
"4046","2:91389393|91393458",NA,NA,1
"4047","2:91389393|91394793",NA,NA,2
"4048","2:91393098|91393458",10,5,8
"4049","2:91393098|91396148",NA,NA,1
"4050","2:91395965|91398595",NA,NA,1
"4051","2:91402692|91403412",5,1,2
"4052","2:91407908|91409881",NA,1,NA
"4053","2:91429550|91431471",NA,NA,1
"4054","2:91445317|91445724",NA,3,NA
"4055","2:91518985|91524350",NA,NA,2
"4056","2:91542424|91543210",NA,NA,3
"4057","2:91635368|91640554",3,5,6
"4058","2:91635368|91655697",4,NA,NA
"4059","2:91640374|91655697",12,NA,4
"4060","2:91654804|91655697",NA,1,NA
"4061","2:91715945|91717323",NA,NA,1
"4062","2:91717168|91730982",NA,NA,1
"4063","2:91832189|91832418",NA,1,NA
"4064","2:92150573|92161153",4,NA,NA
"4065","2:92179302|92179472",1,NA,NA
"4066","2:92187208|92189554",NA,NA,1
"4067","2:92197613|92198009",NA,2,NA
"4068","2:93533538|93537722",NA,NA,1
"4069","2:93569914|93593029",2,NA,NA
"4070","2:93625979|93644309",NA,3,NA
"4071","2:93636369|93644309",NA,NA,3
"4072","2:93642241|93644309",NA,NA,4
"4073","2:9867905|9882795",NA,NA,2
"4074","3:100049768|100053883",NA,NA,1
"4075","3:100057182|100067291",NA,1,NA
"4076","3:100077251|100078353",NA,4,2
"4077","3:100077251|100103913",NA,NA,1
"4078","3:100093885|100095349",NA,NA,2
"4079","3:100485791|100489473",NA,11,3
"4080","3:100485791|100527468",NA,NA,4
"4081","3:100495033|100499264",NA,NA,9
"4082","3:100495033|100527468",NA,NA,1
"4083","3:100499148|100527468",NA,NA,11
"4084","3:100524278|100539914",NA,NA,10
"4085","3:100539819|100563590",NA,NA,1
"4086","3:100554307|100563590",NA,NA,1
"4087","3:101338519|101347095",NA,NA,2
"4088","3:101498819|101499096",3,NA,NA
"4089","3:102091266|102096863",NA,NA,3
"4090","3:102170832|102171031",2,NA,NA
"4091","3:102969689|102970769",5,1,NA
"4092","3:103217624|103218829",NA,6,29
"4093","3:103231960|103234225",2,NA,6
"4094","3:103237395|103239123",2,NA,15
"4095","3:103251609|103251959",1,2,2
"4096","3:103251609|103254084",NA,NA,1
"4097","3:103676713|103685615",NA,NA,2
"4098","3:103684537|103685615",NA,NA,3
"4099","3:103835666|103837470",NA,NA,3
"4100","3:103935113|103963923",NA,NA,2
"4101","3:103987452|103996984",NA,NA,4
"4102","3:103992523|103996984",NA,NA,3
"4103","3:104371174|104375964",NA,NA,2
"4104","3:104372802|104387166",NA,NA,1
"4105","3:104556573|104558345",10,1,5
"4106","3:104560057|104560903",NA,NA,4
"4107","3:104778161|104782258",5,NA,NA
"4108","3:104939968|104946303",NA,NA,2
"4109","3:10499417|10500592",1,NA,NA
"4110","3:105858906|105861497",NA,NA,1
"4111","3:106438452|106446919",NA,NA,4
"4112","3:108023078|108025774",8,NA,12
"4113","3:108231911|108235397",1,NA,NA
"4114","3:108300326|108314713",NA,2,NA
"4115","3:108304817|108305994",NA,NA,3
"4116","3:108310713|108310939",NA,1,NA
"4117","3:108338780|108343282",NA,NA,1
"4118","3:109433184|109435700",8,NA,NA
"4119","3:115747700|115778623",NA,NA,2
"4120","3:115772292|115778623",3,3,15
"4121","3:115772292|115786688",5,1,15
"4122","3:116434035|116435577",NA,3,NA
"4123","3:116439014|116445148",1,NA,5
"4124","3:116441430|116445148",1,3,NA
"4125","3:116674415|116685636",NA,NA,1
"4126","3:119533963|119541603",NA,NA,1
"4127","3:119545512|119546765",1,NA,NA
"4128","3:121021958|121029413",26,13,35
"4129","3:121028691|121029413",3,NA,8
"4130","3:121585382|121586551",NA,NA,3
"4131","3:121799303|121800564",1,NA,NA
"4132","3:121801192|121801740",10,NA,3
"4133","3:122541537|122542126",NA,NA,7
"4134","3:122587908|122611716",NA,NA,1
"4135","3:122757903|122762898",NA,NA,2
"4136","3:123072793|123099569",NA,NA,5
"4137","3:123084064|123099569",NA,NA,2
"4138","3:126590486|126591929",8,NA,34
"4139","3:129486566|129496230",NA,1,NA
"4140","3:129795953|129796715",NA,NA,1
"4141","3:131285071|131290927",NA,NA,8
"4142","3:131305625|131313224",5,5,17
"4143","3:131311605|131313224",NA,NA,4
"4144","3:132411273|132421491",NA,1,NA
"4145","3:132448762|132480357",NA,NA,4
"4146","3:132448762|132521110",NA,NA,1
"4147","3:132456947|132480357",NA,NA,19
"4148","3:132843026|132855411",NA,NA,2
"4149","3:132882131|132912841",2,1,NA
"4150","3:133026696|133036273",4,NA,7
"4151","3:133026696|133053951",NA,3,NA
"4152","3:135145404|135145559",2,NA,NA
"4153","3:135361260|135375100",22,8,28
"4154","3:138151050|138156879",NA,NA,1
"4155","3:138151050|138157265",NA,NA,4
"4156","3:138177911|138180839",NA,NA,5
"4157","3:138661082|138671757",NA,NA,2
"4158","3:138689482|138756349",NA,NA,1
"4159","3:138721306|138756349",NA,NA,4
"4160","3:141964890|141983759",NA,NA,1
"4161","3:141964890|141983762",NA,11,10
"4162","3:141983577|141983759",NA,NA,1
"4163","3:142485860|142487080",2,NA,NA
"4164","3:143899656|143900264",3,NA,NA
"4165","3:144829971|144842484",NA,NA,1
"4166","3:145551459|145559031",NA,NA,2
"4167","3:146123361|146128761",NA,NA,2
"4168","3:146142297|146143096",NA,2,NA
"4169","3:148552484|148565169",NA,NA,1
"4170","3:151925320|151927045",NA,NA,1
"4171","3:151925320|151937659",NA,NA,2
"4172","3:151926903|151927881",9,12,7
"4173","3:152002753|152028113",NA,NA,1
"4174","3:152125651|152128408",NA,NA,2
"4175","3:152125651|152134469",NA,1,1
"4176","3:152154415|152154765",NA,NA,2
"4177","3:152443822|152453410",NA,NA,3
"4178","3:152443822|152472160",NA,NA,4
"4179","3:152453237|152472160",NA,NA,2
"4180","3:152607726|152613263",NA,NA,1
"4181","3:153117098|153117508",9,5,35
"4182","3:153638663|153644804",NA,NA,2
"4183","3:157624062|157626673",4,NA,3
"4184","3:157721958|157732495",NA,NA,2
"4185","3:157832851|157841046",NA,NA,1
"4186","3:159612751|159629216",NA,NA,1
"4187","3:16243641|16259588",1,NA,NA
"4188","3:20026778|20031410",NA,NA,1
"4189","3:20036126|20037685",NA,NA,1
"4190","3:20076921|20080084",4,NA,NA
"4191","3:20117981|20126628",NA,NA,3
"4192","3:23900639|23923894",NA,2,2
"4193","3:24389357|24487374",NA,1,2
"4194","3:24467513|24487374",NA,1,NA
"4195","3:24605712|24606214",4,NA,19
"4196","3:27276816|27277045",NA,NA,1
"4197","3:27480182|27494319",NA,NA,1
"4198","3:27542385|27555694",NA,1,NA
"4199","3:27592097|27596323",NA,1,NA
"4200","3:27610268|27697238",NA,NA,9
"4201","3:27674753|27697238",6,5,19
"4202","3:28587036|28596247",6,4,26
"4203","3:28609076|28631722",NA,NA,1
"4204","3:28625015|28650409",NA,1,NA
"4205","3:28666011|28692666",NA,1,NA
"4206","3:30976345|31005180",NA,NA,1
"4207","3:30983961|30986041",NA,NA,3
"4208","3:30983961|31005180",NA,NA,2
"4209","3:32451949|32452144",1,NA,NA
"4210","3:32505904|32508649",NA,NA,2
"4211","3:32596954|32600844",NA,NA,2
"4212","3:32615613|32622558",NA,1,NA
"4213","3:32617160|32618454",NA,NA,4
"4214","3:34103301|34118468",NA,NA,2
"4215","3:35832173|35838736",2,NA,NA
"4216","3:35836660|35843810",NA,NA,2
"4217","3:35842574|35852807",NA,1,NA
"4218","3:35970368|35975336",1,1,12
"4219","3:36611011|36616313",2,1,4
"4220","3:36644800|36648709",NA,NA,2
"4221","3:36924146|36931887",NA,NA,1
"4222","3:37067028|37077181",NA,NA,2
"4223","3:37502556|37518807",NA,NA,16
"4224","3:37510923|37518807",NA,1,NA
"4225","3:40608135|40618775",NA,2,NA
"4226","3:40608135|40634039",NA,NA,1
"4227","3:40738660|40739159",1,NA,NA
"4228","3:40924885|40926940",3,NA,NA
"4229","3:41535629|41551261",3,NA,11
"4230","3:41535629|41559426",NA,3,NA
"4231","3:41543368|41551261",3,NA,NA
"4232","3:41546117|41551261",NA,NA,4
"4233","3:50372436|50393364",4,NA,NA
"4234","3:50378301|50378490",NA,2,NA
"4235","3:51172289|51174287",NA,2,NA
"4236","3:51207203|51215636",6,NA,NA
"4237","3:51207203|51233456",NA,1,16
"4238","3:51215470|51215636",NA,NA,1
"4239","3:51215470|51230872",2,NA,NA
"4240","3:51215470|51233456",42,30,182
"4241","3:51230642|51233456",6,NA,5
"4242","3:51443886|51457785",6,NA,1
"4243","3:51450052|51450254",NA,1,NA
"4244","3:52252459|52253811",7,4,21
"4245","3:55625197|55631070",NA,2,NA
"4246","3:55693861|55862914",NA,NA,1
"4247","3:55726703|55799095",NA,NA,4
"4248","3:55761191|55764489",2,1,10
"4249","3:55761191|55781204",NA,NA,11
"4250","3:55761191|55799095",NA,NA,13
"4251","3:55761191|55842061",NA,NA,1
"4252","3:55761191|55862914",NA,NA,3
"4253","3:55841933|55862914",5,NA,1
"4254","3:55860456|55862914",NA,NA,3
"4255","3:55907907|55912971",NA,NA,2
"4256","3:55926786|55998541",NA,NA,1
"4257","3:55965370|55966251",NA,NA,4
"4258","3:55965370|55998541",NA,1,NA
"4259","3:55987279|55998541",9,5,61
"4260","3:55992662|55998541",NA,NA,8
"4261","3:57671677|57676541",NA,1,NA
"4262","3:57671677|57686929",2,NA,NA
"4263","3:57671677|57714548",9,NA,NA
"4264","3:57676460|57703706",NA,2,10
"4265","3:57686803|57714548",NA,1,NA
"4266","3:58729437|58729628",4,NA,NA
"4267","3:60503014|60511315",2,NA,1
"4268","3:60503014|60520941",NA,2,NA
"4269","3:60520683|60523194",3,NA,NA
"4270","3:62285008|62288412",NA,1,2
"4271","3:63778076|63793434",NA,NA,1
"4272","3:63827621|63832902",2,NA,1
"4273","3:63850642|63861425",NA,NA,10
"4274","3:65855682|65858975",NA,NA,3
"4275","3:66901849|66903923",11,1,31
"4276","3:66989868|66990042",NA,NA,1
"4277","3:66989868|67113810",1,NA,NA
"4278","3:69633693|69638988",3,NA,NA
"4279","3:69637737|69638988",NA,6,7
"4280","3:79080214|79082356",NA,1,NA
"4281","3:79396265|79425498",NA,NA,3
"4282","3:79422409|79425498",NA,NA,1
"4283","3:79517105|79525732",NA,NA,2
"4284","3:79724323|79732704",NA,NA,2
"4285","3:79728564|79735003",3,NA,4
"4286","3:79732585|79746613",1,NA,NA
"4287","3:81038324|81048907",8,NA,9
"4288","3:81048711|81082303",NA,NA,3
"4289","3:82965962|82967234",NA,3,3
"4290","3:83849693|83850136",NA,NA,1
"4291","3:84084938|84085485",4,NA,8
"4292","3:84426788|84435105",1,NA,NA
"4293","3:84434992|84455342",3,NA,2
"4294","3:84441893|84455342",NA,1,NA
"4295","3:84771270|84811386",NA,NA,17
"4296","3:84810807|84811386",43,22,141
"4297","3:85509166|85526320",NA,1,NA
"4298","3:85627722|85638192",NA,NA,3
"4299","3:85637565|85648681",6,1,NA
"4300","3:86192303|86198829",1,NA,3
"4301","3:86198733|86235663",NA,1,NA
"4302","3:86222642|86225481",NA,1,NA
"4303","3:86260975|86264053",NA,NA,6
"4304","3:86439391|86450018",2,2,NA
"4305","3:86447209|86450018",NA,NA,2
"4306","3:87834037|87835355",4,2,10
"4307","3:88068497|88070394",NA,NA,1
"4308","3:88252669|88254903",NA,1,NA
"4309","3:88253751|88256751",12,8,NA
"4310","3:88462644|88464226",NA,1,NA
"4311","3:88462644|88467083",NA,NA,1
"4312","3:88542907|88546799",NA,NA,2
"4313","3:88596481|88607821",NA,1,NA
"4314","3:88600382|88600891",1,NA,NA
"4315","3:88603871|88606216",NA,1,NA
"4316","3:88603871|88607821",NA,NA,8
"4317","3:88607257|88607821",8,1,5
"4318","3:88684290|88684821",3,1,NA
"4319","3:88744296|88744827",1,NA,1
"4320","3:88753694|88770919",NA,NA,1
"4321","3:88765693|88770919",3,NA,NA
"4322","3:88798119|88809028",NA,NA,1
"4323","3:88808884|88816096",NA,2,8
"4324","3:88810063|88810408",NA,NA,3
"4325","3:88834317|88843560",NA,NA,1
"4326","3:88873118|88873635",2,NA,NA
"4327","3:88909079|88915184",13,NA,29
"4328","3:88914448|88915184",5,1,7
"4329","3:88930337|88933813",4,NA,NA
"4330","3:88930337|88942788",1,NA,2
"4331","3:88930337|88950950",NA,NA,1
"4332","3:88940565|88942788",1,NA,NA
"4333","3:88950425|88950950",10,4,9
"4334","3:88950425|88960478",2,NA,1
"4335","3:88959295|88960478",NA,3,NA
"4336","3:88977534|88977953",NA,NA,3
"4337","3:89785150|89797780",NA,NA,1
"4338","3:89915562|89922525",NA,1,NA
"4339","3:89945676|89946323",NA,1,NA
"4340","3:89951006|89955206",1,NA,6
"4341","3:89963513|89963889",NA,1,NA
"4342","3:89993752|89997386",NA,NA,3
"4343","3:9009670|9018859",NA,9,20
"4344","3:9018743|9023394",NA,NA,4
"4345","3:90248962|90249301",1,3,32
"4346","3:90257693|90263092",NA,NA,2
"4347","3:90390083|90391877",1,NA,NA
"4348","3:9329594|9330480",NA,2,2
"4349","3:94392883|94393053",NA,2,NA
"4350","3:94409476|94438696",NA,NA,2
"4351","3:94426354|94438696",2,NA,NA
"4352","3:94426354|94469307",4,NA,NA
"4353","3:94431492|94469307",4,NA,NA
"4354","3:94529357|94535617",13,NA,4
"4355","3:94529357|94546333",NA,NA,1
"4356","3:94763353|94768282",NA,NA,5
"4357","3:94846956|94847537",6,5,20
"4358","3:94891293|94904286",NA,NA,1
"4359","3:94967794|94971095",NA,NA,3
"4360","3:95252836|95254432",NA,NA,2
"4361","3:95253925|95255406",1,NA,3
"4362","3:95253925|95257184",5,NA,15
"4363","3:9535951|9539662",1,NA,5
"4364","3:95377487|95383493",NA,NA,2
"4365","3:95648633|95649990",NA,NA,2
"4366","3:95691525|95694696",NA,NA,12
"4367","3:95691525|95697541",NA,NA,3
"4368","3:95841220|95845351",NA,NA,1
"4369","3:95938317|95941135",NA,NA,1
"4370","3:95948649|95950240",32,9,63
"4371","3:9630123|9630359",6,NA,NA
"4372","3:96629855|96633315",NA,3,NA
"4373","3:97488294|97501486",2,NA,NA
"4374","3:97488294|97505089",NA,NA,1
"4375","3:97501323|97505089",4,NA,NA
"4376","3:97542826|97553236",NA,NA,1
"4377","3:97700054|97704124",NA,NA,14
"4378","3:97814536|97820055",4,NA,NA
"4379","3:98033427|98041987",1,NA,NA
"4380","3:99094796|99112626",NA,2,NA
"4381","4:100722178|100775345",4,NA,NA
"4382","4:100754853|100775345",NA,NA,3
"4383","4:101041533|101046399",NA,1,NA
"4384","4:101454997|101456440",NA,NA,16
"4385","4:102905406|102907394",NA,1,NA
"4386","4:102996554|103007825",NA,NA,3
"4387","4:103176218|103179065",1,4,5
"4388","4:103176218|103188576",3,NA,10
"4389","4:103176218|103210848",NA,NA,6
"4390","4:103182215|103188576",NA,NA,7
"4391","4:103186034|103210848",NA,3,6
"4392","4:105051999|105066454",NA,NA,6
"4393","4:105065720|105066454",4,NA,NA
"4394","4:105065720|105076701",1,1,NA
"4395","4:106254365|106261265",2,NA,NA
"4396","4:106258167|106261265",NA,NA,3
"4397","4:107042974|107054811",NA,NA,1
"4398","4:107193310|107198299",NA,2,NA
"4399","4:107193310|107207735",NA,NA,4
"4400","4:107201708|107202388",NA,NA,1
"4401","4:107201708|107207735",NA,NA,1
"4402","4:107912635|107921185",5,1,8
"4403","4:108117146|108129580",NA,NA,2
"4404","4:108123014|108123769",1,NA,NA
"4405","4:108336069|108336938",NA,1,NA
"4406","4:108348544|108356595",NA,NA,2
"4407","4:108425554|108430088",NA,1,2
"4408","4:108507380|108531754",NA,3,NA
"4409","4:108574985|108577009",7,NA,10
"4410","4:108940285|108944682",1,NA,3
"4411","4:108940285|108959789",NA,NA,1
"4412","4:109200480|109220576",NA,NA,1
"4413","4:109278489|109280139",NA,NA,4
"4414","4:109719005|109748187",NA,NA,5
"4415","4:109748098|109783159",NA,NA,10
"4416","4:109782494|109792895",NA,NA,8
"4417","4:11059011|11062152",1,NA,NA
"4418","4:111656266|111680029",NA,NA,1
"4419","4:111740979|111742810",2,NA,NA
"4420","4:11213705|11218825",NA,NA,3
"4421","4:11218611|11223887",NA,NA,3
"4422","4:11221112|11223887",NA,NA,1
"4423","4:11245723|11246146",NA,7,9
"4424","4:11303311|11309490",4,NA,1
"4425","4:11338721|11353463",3,NA,10
"4426","4:11353294|11361255",NA,NA,14
"4427","4:11353294|11365484",NA,NA,9
"4428","4:11353294|11379405",2,NA,NA
"4429","4:11494763|11501357",NA,NA,2
"4430","4:11534188|11546300",NA,NA,4
"4431","4:11540480|11542203",NA,NA,1
"4432","4:11544830|11546300",NA,NA,3
"4433","4:115610117|115623709",NA,NA,1
"4434","4:115892948|115897426",NA,NA,1
"4435","4:115936585|115946766",NA,NA,1
"4436","4:116148871|116149464",NA,1,2
"4437","4:116367718|116368060",NA,2,NA
"4438","4:116462880|116476177",NA,NA,2
"4439","4:116496157|116498339",NA,NA,1
"4440","4:116550079|116551044",NA,NA,3
"4441","4:116808021|116808378",NA,NA,1
"4442","4:116808021|116816023",2,NA,NA
"4443","4:116901632|116910032",1,1,NA
"4444","4:117022338|117024581",NA,NA,7
"4445","4:117421817|117450359",NA,2,18
"4446","4:117421817|117506603",NA,NA,2
"4447","4:117439796|117450359",27,8,53
"4448","4:117439796|117472438",2,NA,18
"4449","4:117439796|117506603",NA,3,NA
"4450","4:117815624|117821621",NA,NA,1
"4451","4:118092155|118095205",NA,NA,1
"4452","4:118126372|118126821",5,1,8
"4453","4:118126372|118142049",3,1,NA
"4454","4:118247090|118247254",1,NA,1
"4455","4:118259599|118260191",NA,3,12
"4456","4:119390509|119391006",NA,3,NA
"4457","4:119473704|119476661",NA,NA,2
"4458","4:120304229|120341030",NA,NA,1
"4459","4:120319209|120341030",1,NA,1
"4460","4:120320271|120341030",4,NA,NA
"4461","4:120404502|120405346",NA,NA,5
"4462","4:120478767|120479536",NA,1,NA
"4463","4:120804485|120806757",NA,NA,2
"4464","4:120839323|120842525",5,NA,NA
"4465","4:120938368|120940622",NA,NA,1
"4466","4:121039802|121047455",1,NA,4
"4467","4:122737787|122742328",5,NA,NA
"4468","4:122758373|122759068",NA,1,5
"4469","4:122933238|122938429",NA,NA,5
"4470","4:122933238|122943347",NA,NA,2
"4471","4:123027026|123029470",NA,NA,3
"4472","4:123182867|123183006",1,NA,NA
"4473","4:123278437|123283130",1,NA,NA
"4474","4:123287862|123293302",NA,NA,3
"4475","4:123295185|123295705",NA,NA,1
"4476","4:123352946|123353180",1,NA,NA
"4477","4:124575985|124577648",2,NA,4
"4478","4:124616670|124618975",NA,NA,1
"4479","4:124645104|124645485",NA,NA,1
"4480","4:124671133|124676284",NA,NA,8
"4481","4:124678965|124682997",NA,3,NA
"4482","4:124713997|124715152",NA,NA,7
"4483","4:126017508|126019611",1,NA,12
"4484","4:126017508|126028920",NA,1,NA
"4485","4:126018875|126019611",NA,NA,3
"4486","4:126030562|126030989",NA,NA,5
"4487","4:126030562|126031638",NA,NA,1
"4488","4:126352901|126357648",NA,NA,3
"4489","4:126708048|126710267",11,4,20
"4490","4:126729263|126733540",NA,1,NA
"4491","4:126759289|126771573",NA,NA,1
"4492","4:126762509|126764087",NA,NA,6
"4493","4:126771421|126776404",2,1,NA
"4494","4:126771421|126792233",NA,1,NA
"4495","4:126804582|126805077",2,2,5
"4496","4:126944356|126945218",NA,NA,1
"4497","4:128679762|128688769",NA,NA,9
"4498","4:129072033|129076325",NA,NA,5
"4499","4:129072033|129077510",NA,NA,5
"4500","4:129211440|129216662",1,NA,1
"4501","4:129214261|129216261",NA,NA,5
"4502","4:129359022|129360783",4,NA,NA
"4503","4:129488851|129489206",1,NA,4
"4504","4:129494524|129494753",NA,1,NA
"4505","4:129524104|129528338",2,NA,NA
"4506","4:129544476|129545506",NA,NA,3
"4507","4:129545380|129548180",NA,NA,2
"4508","4:129551181|129555232",NA,1,NA
"4509","4:129732770|129736555",NA,1,NA
"4510","4:129948983|129949240",NA,3,NA
"4511","4:130220985|130223467",NA,7,21
"4512","4:130220985|130232377",4,4,10
"4513","4:130220985|130248049",2,1,2
"4514","4:130396235|130396609",NA,1,NA
"4515","4:130396235|130428421",18,2,8
"4516","4:130396235|130446662",1,NA,5
"4517","4:130445464|130446662",59,38,115
"4518","4:130445464|130455475",2,NA,NA
"4519","4:130445464|130457859",8,NA,14
"4520","4:130455308|130457859",NA,3,6
"4521","4:130493231|130500061",NA,NA,1
"4522","4:131581026|131582027",NA,NA,9
"4523","4:131701994|131709851",NA,NA,1
"4524","4:131727510|131731105",3,2,20
"4525","4:131958296|131959454",NA,NA,2
"4526","4:131962059|131964525",NA,1,NA
"4527","4:131978985|131979804",2,NA,NA
"4528","4:132091041|132095366",7,5,5
"4529","4:132384003|132397566",NA,NA,2
"4530","4:132384003|132400343",18,2,22
"4531","4:132394465|132400343",NA,3,NA
"4532","4:132417015|132426424",NA,1,NA
"4533","4:132422057|132428421",NA,NA,1
"4534","4:132643429|132645087",NA,1,NA
"4535","4:132912279|132913063",2,NA,NA
"4536","4:132916388|132917570",NA,NA,1
"4537","4:133262820|133263182",NA,2,NA
"4538","4:133446847|133450362",8,NA,6
"4539","4:133875320|133876072",NA,NA,3
"4540","4:133875320|133883682",NA,NA,2
"4541","4:134303250|134308199",NA,NA,2
"4542","4:134482503|134486372",NA,NA,2
"4543","4:134636923|134640506",5,NA,NA
"4544","4:134662242|134662775",NA,NA,3
"4545","4:134662242|134663392",NA,NA,4
