"gene_id","gene_name"
"ENSMFUG00020025400004","novel_gene_534_5d71f2e7"
"ENSMFUG00020019200004","novel_gene_398_5d71f2e7"
"ENSMFUG00020025800004","novel_gene_541_5d71f2e7"
"ENSMFUG00020034000004","novel_gene_716_5d71f2e7"
"ENSMFUG00020012900034","novel_gene_339_5d71f2e7"
"ENSMFUG00020031800004","novel_gene_659_5d71f2e7"
"ENSMFUG00020040500004","novel_gene_1044_5d71f2e7"
"ENSMFUG00020036100004","novel_gene_780_5d71f2e7"
"ENSMFUG00020035200004","novel_gene_747_5d71f2e7"
"ENSMFUG00020040200004","novel_gene_841_5d71f2e7"
"ENSMFUG00020024300004","novel_gene_486_5d71f2e7"
"ENSMFUG00058001800004","novel_gene_3461_5d71f2e7"
"ENSMFUG00058003900004","novel_gene_3471_5d71f2e7_novel_gene_3438_5d71f2e7"
"ENSMFUG00058003200004","novel_gene_3466_5d71f2e7"
"ENSMFUG00058002900004","novel_gene_3465_5d71f2e7"
"ENSMFUG00058004200004","novel_gene_3474_5d71f2e7"
"ENSMFUG00058000300014","novel_gene_3443_5d71f2e7"
"ENSMFUG00058001100004","novel_gene_3480_5d71f2e7"
"ENSMFUG00058004700004","novel_gene_3475_5d71f2e7"
"ENSMFUG00058006000004","novel_gene_3479_5d71f2e7"
"ENSMFUG00058003400004","novel_gene_3483_5d71f2e7"
"ENSMFUG00058003300004","novel_gene_3467_5d71f2e7"
"ENSMFUG00058001200004","novel_gene_3457_5d71f2e7"
"ENSMFUG00058000200024","novel_gene_3442_5d71f2e7"
"ENSMFUG00058004000004","novel_gene_3472_5d71f2e7"
"ENSMFUG00058001600004","novel_gene_3459_5d71f2e7"
"ENSMFUG00053008900004","novel_gene_3408_5d71f2e7"
"ENSMFUG00053004600004","novel_gene_3364_5d71f2e7"
"ENSMFUG00053001000004","novel_gene_3298_5d71f2e7"
"ENSMFUG00053006500004","novel_gene_3382_5d71f2e7"
"ENSMFUG00053000800004","novel_gene_3326_5d71f2e7"
"ENSMFUG00053000500004","novel_gene_3321_5d71f2e7"
"ENSMFUG00053003800004","novel_gene_3361_5d71f2e7"
"ENSMFUG00053006900004","novel_gene_3386_5d71f2e7"
"ENSMFUG00053003500004","novel_gene_3359_5d71f2e7"
"ENSMFUG00053001200244","novel_gene_3299_5d71f2e7"
"ENSMFUG00053001900004","novel_gene_3335_5d71f2e7"
"ENSMFUG00053001400244","novel_gene_600_5d769ab4"
"ENSMFUG00053008500244","novel_gene_604_5d769ab4"
"ENSMFUG00053002800004","novel_gene_3352_5d71f2e7"
"ENSMFUG00053008300244","novel_gene_3312_5d71f2e7"
"ENSMFUG00053008400244","novel_gene_576_5d846b90"
"ENSMFUG00053010400004","novel_gene_3414_5d71f2e7"
"ENSMFUG00053002600014","novel_gene_3350_5d71f2e7"
"ENSMFUG00053008800004","novel_gene_3406_5d71f2e7"
"ENSMFUG00053003700004","novel_gene_3360_5d71f2e7"
"ENSMFUG00053008100004","novel_gene_3285_5d71f2e7"
"ENSMFUG00053001600004","novel_gene_3332_5d71f2e7"
"ENSMFUG00053003300004","novel_gene_3357_5d71f2e7"
"ENSMFUG00053005700004","novel_gene_3374_5d71f2e7"
"ENSMFUG00053006800004","novel_gene_3385_5d71f2e7"
"ENSMFUG00053004800004","novel_gene_3366_5d71f2e7"
"ENSMFUG00053008700004","novel_gene_3426_5d71f2e7"
"ENSMFUG00053002900004","novel_gene_3355_5d71f2e7"
"ENSMFUG00053001700214","novel_gene_3333_5d71f2e7"
"ENSMFUG00053005000004","novel_gene_3370_5d71f2e7"
"ENSMFUG00053006000004","novel_gene_3377_5d71f2e7"
"ENSMFUG00053008200004","novel_gene_3400_5d71f2e7"
"ENSMFUG00053000700004","novel_gene_3324_5d71f2e7"
"ENSMFUG00013025900004","novel_gene_626_5d71f2e7"
"ENSMFUG00013034100004","novel_gene_763_5d71f2e7"
"ENSMFUG00013006100004","novel_gene_249_5d71f2e7"
"ENSMFUG00013025801193","novel_gene_104_5d71f2e7"
"ENSMFUG00013011500244","novel_gene_200_5d846b90"
"ENSMFUG00013014200004","novel_gene_418_5d71f2e7"
"ENSMFUG00013031900164","novel_gene_715_5d71f2e7"
"ENSMFUG00013031100244","novel_gene_39_5d769ab4"
"ENSMFUG00013033700084","novel_gene_750_5d71f2e7"
"ENSMFUG00013033300244","novel_gene_219_5d846b90"
"ENSMFUG00013001300244","novel_gene_904_5d71f2e7"
"ENSMFUG00013033600204","novel_gene_749_5d71f2e7"
"ENSMFUG00013027800244","novel_gene_109_5d71f2e7"
"ENSMFUG00013019100244","novel_gene_29_5d769ab4"
"ENSMFUG00013033400244","novel_gene_228_5d769ab4"
"ENSMFUG00013036700004","novel_gene_803_5d71f2e7"
"ENSMFUG00013003100094","novel_gene_201_5d71f2e7"
"ENSMFUG00013008000004","novel_gene_289_5d71f2e7"
"ENSMFUG00013005900244","novel_gene_193_5d846b90"
"ENSMFUG00013017000004","novel_gene_478_5d71f2e7"
"ENSMFUG00013015900244","novel_gene_957_5d71f2e7"
"ENSMFUG00013019300244","novel_gene_81_5d71f2e7"
"ENSMFUG00013013900004","novel_gene_408_5d71f2e7"
"ENSMFUG00013033800004","novel_gene_752_5d71f2e7"
"ENSMFUG00013032500164","novel_gene_728_5d71f2e7"
"ENSMFUG00013029300044","novel_gene_668_5d71f2e7"
"ENSMFUG00013016800074","novel_gene_475_5d71f2e7"
"ENSMFUG00013033200244","novel_gene_1015_5d71f2e7"
"ENSMFUG00013031200244","novel_gene_40_5d846b90"
"ENSMFUG00013001200244","novel_gene_199_5d769ab4"
"ENSMFUG00013028400054","novel_gene_663_5d71f2e7"
"ENSMFUG00013016100004","novel_gene_466_5d71f2e7"
"ENSMFUG00013022200004","novel_gene_567_5d71f2e7"
"ENSMFUG00013031600244","novel_gene_227_5d769ab4"
"ENSMFUG00013037600094","novel_gene_828_5d71f2e7"
"ENSMFUG00013014500034","novel_gene_429_5d71f2e7"
"ENSMFUG00013032200084","novel_gene_720_5d71f2e7"
"ENSMFUG00013004900004","novel_gene_229_5d71f2e7"
"ENSMFUG00013027700024","novel_gene_635_5d71f2e7"
"ENSMFUG00013013300004","novel_gene_378_5d71f2e7"
"ENSMFUG00013001900004","novel_gene_165_5d71f2e7"
"ENSMFUG00013031500244","novel_gene_218_5d846b90"
"ENSMFUG00013018900014","novel_gene_882_5d71f2e7"
"ENSMFUG00013029500004","novel_gene_673_5d71f2e7"
"ENSMFUG00013031800074","novel_gene_700_5d71f2e7"
"ENSMFUG00013011600244","novel_gene_206_5d769ab4"
"ENSMFUG00016007700004","novel_gene_373_5d71f2e7"
"ENSMFUG00016005300244","novel_gene_9_5d846b90"
"ENSMFUG00016007600004","novel_gene_371_5d71f2e7"
"ENSMFUG00016024500224","novel_gene_1252_5d71f2e7"
"ENSMFUG00016021800004","novel_gene_877_5d71f2e7"
"ENSMFUG00016006000244","novel_gene_11_5d769ab4"
"ENSMFUG00016000600244","novel_gene_1173_5d71f2e7"
"ENSMFUG00016016600244","novel_gene_264_5d769ab4"
"ENSMFUG00016016800244","novel_gene_681_5d71f2e7"
"ENSMFUG00016012200004","novel_gene_535_5d71f2e7"
"ENSMFUG00016008500004","novel_gene_377_5d71f2e7"
"ENSMFUG00016006100244","novel_gene_11_5d846b90"
"ENSMFUG00016014500004","novel_gene_1215_5d71f2e7"
"ENSMFUG00016005200244","novel_gene_9_5d769ab4"
"ENSMFUG00016016900034","novel_gene_96_5d71f2e7"
"ENSMFUG00016001000004","novel_gene_207_5d71f2e7"
"ENSMFUG00016026000244","novel_gene_255_5d846b90"
"ENSMFUG00016023300114","novel_gene_1141_5d71f2e7"
"ENSMFUG00016012400234","novel_gene_1210_5d71f2e7"
"ENSMFUG00016016400244","novel_gene_1221_5d71f2e7"
"ENSMFUG00016016500244","novel_gene_251_5d846b90"
"ENSMFUG00016011000004","novel_gene_477_5d71f2e7"
"ENSMFUG00016020800244","novel_gene_266_5d769ab4"
"ENSMFUG00016012600234","novel_gene_261_5d769ab4"
"ENSMFUG00016017300224","novel_gene_265_5d769ab4"
"ENSMFUG00016000800244","novel_gene_256_5d769ab4"
"ENSMFUG00016015900004","novel_gene_647_5d71f2e7"
"ENSMFUG00016013000004","novel_gene_553_5d71f2e7"
"ENSMFUG00016027000004","novel_gene_1016_5d71f2e7"
"ENSMFUG00016005101243","novel_gene_31_5d71f2e7"
"ENSMFUG00016000706243","novel_gene_242_5d846b90"
"ENSMFUG00016027100004","novel_gene_148_5d71f2e7"
"ENSMFUG00016024700224","novel_gene_267_5d769ab4"
"ENSMFUG00016005500004","novel_gene_307_5d71f2e7"
"ENSMFUG00016020600244","novel_gene_1239_5d71f2e7"
"ENSMFUG00016006700074","novel_gene_359_5d71f2e7"
"ENSMFUG00016018000004","novel_gene_779_5d71f2e7"
"ENSMFUG00016026100244","novel_gene_269_5d769ab4"
"ENSMFUG00016006400004","novel_gene_345_5d71f2e7"
"ENSMFUG00016023900004","novel_gene_908_5d71f2e7"
"ENSMFUG00016018500004","novel_gene_795_5d71f2e7"
"ENSMFUG00016017100224","novel_gene_1224_5d71f2e7"
"ENSMFUG00016025700004","novel_gene_965_5d71f2e7"
"ENSMFUG00016024600224","novel_gene_254_5d846b90"
"ENSMFUG00016027400004","novel_gene_1035_5d71f2e7"
"ENSMFUG00062000300004","novel_gene_3503_5d71f2e7"
"ENSMFUG00062001000004","novel_gene_3510_5d71f2e7"
"ENSMFUG00062000600004","novel_gene_3507_5d71f2e7"
"ENSMFUG00062000500004","novel_gene_3504_5d71f2e7"
"ENSMFUG00037015000004","novel_gene_2941_5d71f2e7"
"ENSMFUG00037006300004","novel_gene_2844_5d71f2e7"
"ENSMFUG00037026700004","novel_gene_3060_5d71f2e7"
"ENSMFUG00037015900004","novel_gene_2947_5d71f2e7"
"ENSMFUG00037016400004","novel_gene_2954_5d71f2e7"
"ENSMFUG00037025300004","novel_gene_3045_5d71f2e7"
"ENSMFUG00037016500004","novel_gene_2957_5d71f2e7"
"ENSMFUG00037006400004","novel_gene_2846_5d71f2e7"
"ENSMFUG00037017500004","novel_gene_2969_5d71f2e7"
"ENSMFUG00037025000004","novel_gene_3039_5d71f2e7"
"ENSMFUG00037026100004","novel_gene_3054_5d71f2e7"
"ENSMFUG00037010300004","novel_gene_2918_5d71f2e7"
"ENSMFUG00037024900004","novel_gene_3037_5d71f2e7"
"ENSMFUG00037015600004","novel_gene_2944_5d71f2e7"
"ENSMFUG00037015700004","novel_gene_2945_5d71f2e7"
"ENSMFUG00037012300004","novel_gene_2926_5d71f2e7"
"ENSMFUG00037024300004","novel_gene_3034_5d71f2e7"
"ENSMFUG00037027500244","novel_gene_518_5d846b90"
"ENSMFUG00037027600244","novel_gene_538_5d769ab4"
"ENSMFUG00037027100004","novel_gene_3069_5d71f2e7"
"ENSMFUG00037027800004","novel_gene_3075_5d71f2e7"
"ENSMFUG00037022500004","novel_gene_3016_5d71f2e7"
"ENSMFUG00037013300004","novel_gene_2929_5d71f2e7"
"ENSMFUG00037032000004","novel_gene_3113_5d71f2e7"
"ENSMFUG00037026000004","novel_gene_3053_5d71f2e7"
"ENSMFUG00037014200004","novel_gene_2849_5d71f2e7"
"ENSMFUG00037028800004","novel_gene_3084_5d71f2e7"
"ENSMFUG00037032100004","novel_gene_3114_5d71f2e7"
"ENSMFUG00037017600004","novel_gene_2970_5d71f2e7"
"ENSMFUG00037016100004","novel_gene_2949_5d71f2e7"
"ENSMFUG00037003600004","novel_gene_2894_5d71f2e7"
"ENSMFUG00037004400004","novel_gene_546_5d769ab4"
"ENSMFUG00037003700004","novel_gene_2896_5d71f2e7"
"ENSMFUG00037023800004","novel_gene_3029_5d71f2e7"
"ENSMFUG00037026900004","novel_gene_3061_5d71f2e7"
"ENSMFUG00037023900004","novel_gene_3031_5d71f2e7"
"ENSMFUG00037003100004","novel_gene_2889_5d71f2e7"
"ENSMFUG00037018400014","novel_gene_2971_5d71f2e7"
"ENSMFUG00037016200004","novel_gene_2950_5d71f2e7"
"ENSMFUG00037028900004","novel_gene_3085_5d71f2e7"
"ENSMFUG00037002900014","novel_gene_2888_5d71f2e7"
"ENSMFUG00037027000004","novel_gene_3063_5d71f2e7"
"ENSMFUG00037014000004","novel_gene_2936_5d71f2e7"
"ENSMFUG00037027400244","novel_gene_2860_5d71f2e7"
"ENSMFUG00037002800004","novel_gene_2886_5d71f2e7"
"ENSMFUG00037034800004","novel_gene_3131_5d71f2e7"
"ENSMFUG00037001300004","novel_gene_2876_5d71f2e7"
"ENSMFUG00037009100004","novel_gene_2911_5d71f2e7"
"ENSMFUG00163000100004","novel_gene_3606_5d71f2e7"
"ENSMFUG00086000200004","novel_gene_3591_5d71f2e7"
"ENSMFUG00002083900004","novel_gene_2069_5d71f2e7"
"ENSMFUG00002104100194","novel_gene_1053_5d71f2e7"
"ENSMFUG00002063700244","novel_gene_846_5d71f2e7"
"ENSMFUG00002063500244","novel_gene_183_5d846b90"
"ENSMFUG00002016400004","novel_gene_1225_5d71f2e7"
"ENSMFUG00002091000174","novel_gene_2172_5d71f2e7"
"ENSMFUG00002092800004","novel_gene_988_5d71f2e7"
"ENSMFUG00002095600004","novel_gene_1011_5d71f2e7"
"ENSMFUG00002094500004","novel_gene_2223_5d71f2e7"
"ENSMFUG00002060800004","novel_gene_1853_5d71f2e7"
"ENSMFUG00002104600004","novel_gene_2331_5d71f2e7"
"ENSMFUG00002055400004","novel_gene_1798_5d71f2e7"
"ENSMFUG00002080800244","novel_gene_199_5d846b90"
"ENSMFUG00002062400004","novel_gene_1876_5d71f2e7"
"ENSMFUG00002001600004","novel_gene_1093_5d71f2e7"
"ENSMFUG00002101600004","novel_gene_2307_5d71f2e7"
"ENSMFUG00002098800004","novel_gene_465_5d71f2e7"
"ENSMFUG00002027500004","novel_gene_1387_5d71f2e7"
"ENSMFUG00002085600004","novel_gene_2083_5d71f2e7"
"ENSMFUG00002057100004","novel_gene_1811_5d71f2e7"
"ENSMFUG00002101100004","novel_gene_2298_5d71f2e7"
"ENSMFUG00002082700004","novel_gene_2381_5d71f2e7"
"ENSMFUG00002034100244","novel_gene_1503_5d71f2e7"
"ENSMFUG00002060300234","novel_gene_89_5d846b90"
"ENSMFUG00002018800004","novel_gene_1249_5d71f2e7"
"ENSMFUG00002029000004","novel_gene_1415_5d71f2e7"
"ENSMFUG00002044700004","novel_gene_1668_5d71f2e7"
"ENSMFUG00002015400004","novel_gene_1212_5d71f2e7"
"ENSMFUG00002075800244","novel_gene_2017_5d71f2e7"
"ENSMFUG00002022900004","novel_gene_522_5d71f2e7"
"ENSMFUG00002065100004","novel_gene_1916_5d71f2e7"
"ENSMFUG00002079800004","novel_gene_2033_5d71f2e7"
"ENSMFUG00002077300244","novel_gene_111_5d769ab4"
"ENSMFUG00002035100004","novel_gene_161_5d71f2e7"
"ENSMFUG00002102700004","novel_gene_2310_5d71f2e7"
"ENSMFUG00002035400244","novel_gene_59_5d846b90"
"ENSMFUG00002016900004","novel_gene_85_5d71f2e7"
"ENSMFUG00002094400004","novel_gene_2222_5d71f2e7"
"ENSMFUG00002100300004","novel_gene_2295_5d71f2e7"
"ENSMFUG00002089400064","novel_gene_2348_5d71f2e7"
"ENSMFUG00002024400244","novel_gene_172_5d769ab4"
"ENSMFUG00002101300004","novel_gene_2300_5d71f2e7"
"ENSMFUG00002024700004","novel_gene_1301_5d71f2e7"
"ENSMFUG00002089500244","novel_gene_124_5d846b90"
"ENSMFUG00002100400244","novel_gene_137_5d846b90"
"ENSMFUG00002064600204","novel_gene_92_5d846b90"
"ENSMFUG00002035700004","novel_gene_1549_5d71f2e7"
"ENSMFUG00002086900244","novel_gene_122_5d769ab4"
"ENSMFUG00002096900004","novel_gene_2246_5d71f2e7"
"ENSMFUG00002065500004","novel_gene_1924_5d71f2e7"
"ENSMFUG00002058900244","novel_gene_87_5d846b90"
"ENSMFUG00002080900244","novel_gene_207_5d769ab4"
"ENSMFUG00002058800244","novel_gene_266_5d71f2e7"
"ENSMFUG00002024800004","novel_gene_1340_5d71f2e7"
"ENSMFUG00002028000004","novel_gene_1398_5d71f2e7"
"ENSMFUG00002094900004","novel_gene_2226_5d71f2e7"
"ENSMFUG00002105100004","novel_gene_2337_5d71f2e7"
"ENSMFUG00002034600164","novel_gene_2394_5d71f2e7"
"ENSMFUG00002003200004","novel_gene_1118_5d71f2e7"
"ENSMFUG00002088700004","novel_gene_2130_5d71f2e7"
"ENSMFUG00002104200004","novel_gene_2327_5d71f2e7"
"ENSMFUG00002079700004","novel_gene_539_5d71f2e7"
"ENSMFUG00002100800004","novel_gene_1063_5d71f2e7"
"ENSMFUG00002052400004","novel_gene_1730_5d71f2e7"
"ENSMFUG00002016800004","novel_gene_1231_5d71f2e7"
"ENSMFUG00002099200034","novel_gene_2268_5d71f2e7"
"ENSMFUG00002087000244","novel_gene_399_5d71f2e7"
"ENSMFUG00002065800164","novel_gene_285_5d71f2e7"
"ENSMFUG00002031400004","novel_gene_702_5d71f2e7"
"ENSMFUG00002103700004","novel_gene_2319_5d71f2e7"
"ENSMFUG00002019800004","novel_gene_1258_5d71f2e7"
"ENSMFUG00002100600244","novel_gene_481_5d71f2e7"
"ENSMFUG00002089000004","novel_gene_2133_5d71f2e7"
"ENSMFUG00002058400004","novel_gene_1826_5d71f2e7"
"ENSMFUG00002018000004","novel_gene_1235_5d71f2e7"
"ENSMFUG00002066000244","novel_gene_1948_5d71f2e7"
"ENSMFUG00002001700004","novel_gene_1097_5d71f2e7"
"ENSMFUG00002034200004","novel_gene_1505_5d71f2e7"
"ENSMFUG00002093700004","novel_gene_999_5d71f2e7"
"ENSMFUG00002035600004","novel_gene_1544_5d71f2e7"
"ENSMFUG00002101200004","novel_gene_2299_5d71f2e7"
"ENSMFUG00002020600004","novel_gene_1265_5d71f2e7"
"ENSMFUG00002064500204","novel_gene_282_5d71f2e7"
"ENSMFUG00002024300244","novel_gene_166_5d846b90"
"ENSMFUG00002087800004","novel_gene_2108_5d71f2e7"
"ENSMFUG00002069000004","novel_gene_1971_5d71f2e7"
"ENSMFUG00002089700244","novel_gene_423_5d71f2e7"
"ENSMFUG00002059000244","novel_gene_90_5d769ab4"
"ENSMFUG00002099300004","novel_gene_2271_5d71f2e7"
"ENSMFUG00002089600244","novel_gene_126_5d769ab4"
"ENSMFUG00002056400004","novel_gene_1802_5d71f2e7"
"ENSMFUG00002031900004","novel_gene_1480_5d71f2e7"
"ENSMFUG00002002200004","novel_gene_1108_5d71f2e7"
"ENSMFUG00002084100024","novel_gene_2070_5d71f2e7"
"ENSMFUG00002101800004","novel_gene_2308_5d71f2e7"
"ENSMFUG00002052800244","novel_gene_1745_5d71f2e7"
"ENSMFUG00002038800004","novel_gene_1601_5d71f2e7"
"ENSMFUG00002028100004","novel_gene_1399_5d71f2e7"
"ENSMFUG00002002000004","novel_gene_9_5d71f2e7"
"ENSMFUG00002073900004","novel_gene_2009_5d71f2e7"
"ENSMFUG00002087200004","novel_gene_2096_5d71f2e7"
"ENSMFUG00002099500004","novel_gene_2274_5d71f2e7"
"ENSMFUG00002088300004","novel_gene_2121_5d71f2e7"
"ENSMFUG00002030600004","novel_gene_695_5d71f2e7"
"ENSMFUG00002085900004","novel_gene_2086_5d71f2e7"
"ENSMFUG00002080700004","novel_gene_2040_5d71f2e7"
"ENSMFUG00002033000004","novel_gene_1487_5d71f2e7"
"ENSMFUG00002100200074","novel_gene_2291_5d71f2e7"
"ENSMFUG00002021100004","novel_gene_1278_5d71f2e7"
"ENSMFUG00002086700004","novel_gene_2094_5d71f2e7"
"ENSMFUG00002058600004","novel_gene_1827_5d71f2e7"
"ENSMFUG00002082800004","novel_gene_928_5d71f2e7"
"ENSMFUG00002090100034","novel_gene_2150_5d71f2e7"
"ENSMFUG00002022500004","novel_gene_1289_5d71f2e7"
"ENSMFUG00002084800004","novel_gene_389_5d71f2e7"
"ENSMFUG00002064000214","novel_gene_849_5d71f2e7"
"ENSMFUG00002094600004","novel_gene_2224_5d71f2e7"
"ENSMFUG00002021900114","novel_gene_101_5d71f2e7"
"ENSMFUG00002090800004","novel_gene_2171_5d71f2e7"
"ENSMFUG00002066600004","novel_gene_2410_5d71f2e7"
"ENSMFUG00002087600244","novel_gene_219_5d769ab4"
"ENSMFUG00002060400234","novel_gene_92_5d769ab4"
"ENSMFUG00002086800244","novel_gene_120_5d846b90"
"ENSMFUG00002099600004","novel_gene_2277_5d71f2e7"
"ENSMFUG00002077200244","novel_gene_109_5d846b90"
"ENSMFUG00002084600004","novel_gene_2078_5d71f2e7"
"ENSMFUG00002020400004","novel_gene_2400_5d71f2e7"
"ENSMFUG00002067500004","novel_gene_1963_5d71f2e7"
"ENSMFUG00002052600004","novel_gene_1743_5d71f2e7"
"ENSMFUG00002095800004","novel_gene_2240_5d71f2e7"
"ENSMFUG00002073800004","novel_gene_2008_5d71f2e7"
"ENSMFUG00002059500004","novel_gene_1838_5d71f2e7"
"ENSMFUG00002041600004","novel_gene_1636_5d71f2e7"
"ENSMFUG00002050900004","novel_gene_1709_5d71f2e7"
"ENSMFUG00002001900004","novel_gene_1099_5d71f2e7"
"ENSMFUG00002026200004","novel_gene_2397_5d71f2e7"
"ENSMFUG00002082200004","novel_gene_2059_5d71f2e7"
"ENSMFUG00002035500004","novel_gene_1539_5d71f2e7"
"ENSMFUG00002021200004","novel_gene_95_5d71f2e7"
"ENSMFUG00002029100004","novel_gene_1416_5d71f2e7"
"ENSMFUG00007069000004","novel_gene_1518_5d71f2e7"
"ENSMFUG00007036300004","novel_gene_1017_5d71f2e7"
"ENSMFUG00007033600004","novel_gene_934_5d71f2e7"
"ENSMFUG00007000300004","novel_gene_3_5d71f2e7"
"ENSMFUG00007007900004","novel_gene_1660_5d71f2e7"
"ENSMFUG00007023700004","novel_gene_804_5d71f2e7"
"ENSMFUG00007011900004","novel_gene_375_5d71f2e7"
"ENSMFUG00007013500244","novel_gene_370_5d769ab4"
"ENSMFUG00007019500244","novel_gene_374_5d769ab4"
"ENSMFUG00007010300004","novel_gene_325_5d71f2e7"
"ENSMFUG00007055500244","novel_gene_1820_5d71f2e7"
"ENSMFUG00007046400004","novel_gene_1242_5d71f2e7"
"ENSMFUG00007064100004","novel_gene_1459_5d71f2e7"
"ENSMFUG00007022800004","novel_gene_1920_5d71f2e7"
"ENSMFUG00007069200004","novel_gene_1520_5d71f2e7"
"ENSMFUG00007041900004","novel_gene_1147_5d71f2e7"
"ENSMFUG00007069700004","novel_gene_1526_5d71f2e7"
"ENSMFUG00007006900244","novel_gene_1738_5d71f2e7"
"ENSMFUG00007008700004","novel_gene_240_5d71f2e7"
"ENSMFUG00007007600244","novel_gene_352_5d846b90"
"ENSMFUG00007010100244","novel_gene_353_5d846b90"
"ENSMFUG00007036200004","novel_gene_1013_5d71f2e7"
"ENSMFUG00007051300004","novel_gene_1320_5d71f2e7"
"ENSMFUG00007048100004","novel_gene_363_5d769ab4"
"ENSMFUG00007068800004","novel_gene_1509_5d71f2e7"
"ENSMFUG00007010800244","novel_gene_336_5d846b90"
"ENSMFUG00007078600004","novel_gene_1626_5d71f2e7"
"ENSMFUG00007008200234","novel_gene_350_5d769ab4"
"ENSMFUG00007040000004","novel_gene_1101_5d71f2e7"
"ENSMFUG00007051000004","novel_gene_1315_5d71f2e7"
"ENSMFUG00007010900244","novel_gene_351_5d769ab4"
"ENSMFUG00007071500004","novel_gene_1548_5d71f2e7"
"ENSMFUG00007055600244","novel_gene_348_5d846b90"
"ENSMFUG00007041500004","novel_gene_1135_5d71f2e7"
"ENSMFUG00007057100004","novel_gene_1358_5d71f2e7"
"ENSMFUG00007000500054","novel_gene_14_5d71f2e7"
"ENSMFUG00007071600004","novel_gene_1552_5d71f2e7"
"ENSMFUG00007064200004","novel_gene_1460_5d71f2e7"
"ENSMFUG00007060200004","novel_gene_1421_5d71f2e7"
"ENSMFUG00007055900004","novel_gene_1342_5d71f2e7"
"ENSMFUG00007073100004","novel_gene_1573_5d71f2e7"
"ENSMFUG00007078300004","novel_gene_1619_5d71f2e7"
"ENSMFUG00007009000004","novel_gene_248_5d71f2e7"
"ENSMFUG00007068200004","novel_gene_1492_5d71f2e7"
"ENSMFUG00007061101093","novel_gene_1429_5d71f2e7"
"ENSMFUG00007025000134","novel_gene_822_5d71f2e7"
"ENSMFUG00007019400244","novel_gene_356_5d846b90"
"ENSMFUG00007005600004","novel_gene_169_5d71f2e7"
"ENSMFUG00007016100004","novel_gene_526_5d71f2e7"
"ENSMFUG00007075200004","novel_gene_1592_5d71f2e7"
"ENSMFUG00007008400094","novel_gene_237_5d71f2e7"
"ENSMFUG00007039800004","novel_gene_1098_5d71f2e7"
"ENSMFUG00007078200004","novel_gene_1617_5d71f2e7"
"ENSMFUG00007082100004","novel_gene_1638_5d71f2e7"
"ENSMFUG00007010200244","novel_gene_369_5d769ab4"
"ENSMFUG00007005100004","novel_gene_145_5d71f2e7"
"ENSMFUG00007016300004","novel_gene_1902_5d71f2e7"
"ENSMFUG00007083900004","novel_gene_1650_5d71f2e7"
"ENSMFUG00007001200004","novel_gene_75_5d71f2e7"
"ENSMFUG00007043400004","novel_gene_1182_5d71f2e7"
"ENSMFUG00007059100004","novel_gene_1410_5d71f2e7"
"ENSMFUG00007047300244","novel_gene_385_5d769ab4"
"ENSMFUG00007064900004","novel_gene_1468_5d71f2e7"
"ENSMFUG00007056700004","novel_gene_1355_5d71f2e7"
"ENSMFUG00007022600004","novel_gene_1775_5d71f2e7"
"ENSMFUG00007074800004","novel_gene_1587_5d71f2e7"
"ENSMFUG00007048600004","novel_gene_1292_5d71f2e7"
"ENSMFUG00007017600004","novel_gene_564_5d71f2e7"
"ENSMFUG00007078500004","novel_gene_1624_5d71f2e7"
"ENSMFUG00007007000244","novel_gene_334_5d846b90"
"ENSMFUG00007049000004","novel_gene_1296_5d71f2e7"
"ENSMFUG00007062800004","novel_gene_1444_5d71f2e7"
"ENSMFUG00007016800004","novel_gene_550_5d71f2e7"
"ENSMFUG00007061700004","novel_gene_1435_5d71f2e7"
"ENSMFUG00007062900004","novel_gene_1447_5d71f2e7"
"ENSMFUG00007022000004","novel_gene_753_5d71f2e7"
"ENSMFUG00007050800004","novel_gene_1313_5d71f2e7"
"ENSMFUG00007058600074","novel_gene_1395_5d71f2e7"
"ENSMFUG00007019300244","novel_gene_1906_5d71f2e7"
"ENSMFUG00007040400004","novel_gene_1113_5d71f2e7"
"ENSMFUG00007046800004","novel_gene_1253_5d71f2e7"
"ENSMFUG00007002400004","novel_gene_114_5d71f2e7"
"ENSMFUG00007074200004","novel_gene_1849_5d71f2e7"
"ENSMFUG00007056000004","novel_gene_1344_5d71f2e7"
"ENSMFUG00007052000004","novel_gene_1325_5d71f2e7"
"ENSMFUG00007070200004","novel_gene_1532_5d71f2e7"
"ENSMFUG00007017100244","novel_gene_353_5d769ab4"
"ENSMFUG00007031300004","novel_gene_889_5d71f2e7"
"ENSMFUG00007047200244","novel_gene_366_5d846b90"
"ENSMFUG00007046500004","novel_gene_1246_5d71f2e7"
"ENSMFUG00007017000244","novel_gene_338_5d846b90"
"ENSMFUG00007064300004","novel_gene_1463_5d71f2e7"
"ENSMFUG00007076700004","novel_gene_1607_5d71f2e7"
"ENSMFUG00007041600004","novel_gene_1137_5d71f2e7"
"ENSMFUG00007025300004","novel_gene_834_5d71f2e7"
"ENSMFUG00007063900004","novel_gene_1453_5d71f2e7"
"ENSMFUG00007010700244","novel_gene_1747_5d71f2e7"
"ENSMFUG00007008100234","novel_gene_335_5d846b90"
"ENSMFUG00007052100004","novel_gene_1326_5d71f2e7"
"ENSMFUG00007076800004","novel_gene_1608_5d71f2e7"
"ENSMFUG00007051400004","novel_gene_1323_5d71f2e7"
