"","circ_id","mma1","mma2","mma3"
"1322","15:81792777|81826870",4,NA,NA
"1323","15:81820501|81826870",6,NA,NA
"1324","15:83139087|83141748",NA,7,NA
"1325","15:83566625|83583979",NA,2,NA
"1326","15:85674024|85688184",NA,5,NA
"1327","15:85674024|85699423",6,NA,NA
"1328","15:87297521|87302514",4,NA,NA
"1329","15:8784993|8795585",6,NA,NA
"1330","15:8996601|8998637",11,NA,NA
"1331","15:90451915|90453104",15,NA,41
"1332","15:9243364|9303353",4,NA,NA
"1333","15:9251217|9303353",NA,46,NA
"1334","15:92583155|92650106",6,NA,NA
"1335","15:92588535|92611984",NA,NA,15
"1336","15:92603014|92611984",4,NA,NA
"1337","15:92628124|92628509",6,NA,NA
"1338","15:92628124|92673076",8,NA,NA
"1339","15:9274175|9277887",NA,NA,10
"1340","15:9274175|9303353",40,NA,NA
"1341","15:9277808|9315940",3,NA,NA
"1342","15:93161079|93164257",14,NA,NA
"1343","15:93161079|93181731",12,NA,NA
"1344","15:9632195|9633230",4,NA,NA
"1345","15:96999112|97001249",NA,NA,7
"1346","15:98974603|98988619",1,NA,NA
"1347","15:98989095|98996499",7,NA,NA
"1348","15:99296949|99298201",11,NA,NA
"1349","15:99612987|99613118",1,NA,NA
"1350","15:99615113|99630657",NA,NA,13
"1351","16:11825204|11887318",NA,NA,6
"1352","16:11847447|11873755",13,NA,NA
"1353","16:11847447|11887318",22,NA,37
"1354","16:11847447|11905246",58,91,36
"1355","16:11873580|11887318",10,NA,NA
"1356","16:11873580|11905246",5,NA,NA
"1357","16:1392744|1395880",NA,NA,17
"1358","16:139505|216870",2,NA,NA
"1359","16:139505|265435",4,NA,NA
"1360","16:1498270|1498624",6,NA,NA
"1361","16:16392220|16396888",1,NA,NA
"1362","16:16901305|16903732",NA,52,NA
"1363","16:1692993|1695155",NA,19,NA
"1364","16:17001969|17004086",3,NA,NA
"1365","16:17696265|17723812",4,NA,NA
"1366","16:18154958|18156679",NA,NA,14
"1367","16:18435291|18435775",4,NA,NA
"1368","16:19289864|19298544",3,NA,NA
"1369","16:19386350|19446744",NA,6,NA
"1370","16:19719053|19720633",57,149,NA
"1371","16:2038432|2054783",NA,37,NA
"1372","16:20473312|20475438",3,NA,NA
"1373","16:2147564|2165511",4,NA,NA
"1374","16:22927935|22932430",29,NA,NA
"1375","16:23736554|23785290",NA,40,42
"1376","16:23776411|23785290",5,NA,NA
"1377","16:25146254|25148473",4,NA,NA
"1378","16:25324548|25342705",10,NA,NA
"1379","16:25342583|25360516",NA,36,19
"1380","16:25353348|25360516",2,NA,NA
"1381","16:27395748|27403464",NA,NA,25
"1382","16:27395748|27423265",NA,27,NA
"1383","16:27403273|27422068",2,NA,NA
"1384","16:27466538|27470412",2,NA,NA
"1385","16:28155077|28157957",2,NA,NA
"1386","16:28157879|28160086",2,NA,NA
"1387","16:28220352|28220553",7,NA,NA
"1388","16:28220352|28270663",19,NA,NA
"1389","16:28270485|28270663",9,NA,NA
"1390","16:28275679|28277544",3,NA,20
"1391","16:28275679|28279935",9,NA,NA
"1392","16:28367751|28376477",4,NA,21
"1393","16:28367751|28403405",1,NA,31
"1394","16:28595769|28597315",7,NA,NA
"1395","16:2916104|2917171",4,NA,NA
"1396","16:31362754|31363305",3,29,39
"1397","16:31362754|31365728",6,NA,NA
"1398","16:31362754|31368967",NA,NA,25
"1399","16:33473882|33482563",19,NA,NA
"1400","16:33521777|33564894",1,NA,NA
"1401","16:3429073|3430541",9,NA,NA
"1402","16:34550104|34563306",NA,53,NA
"1403","16:34807247|34813667",5,NA,NA
"1404","16:34811637|34813667",10,NA,NA
"1405","16:35249354|35271953",4,NA,NA
"1406","16:36442546|36447195",2,NA,NA
"1407","16:36447086|36449109",2,NA,NA
"1408","16:36520453|36570931",5,NA,NA
"1409","16:36554175|36570931",NA,NA,16
"1410","16:37234617|37237352",11,NA,NA
"1411","16:37615161|37615667",5,NA,NA
"1412","16:38442059|38443415",7,NA,NA
"1413","16:3852966|3853435",8,NA,NA
"1414","16:38535698|38537311",3,NA,15
"1415","16:3995852|3999399",1,NA,NA
"1416","16:4072699|4087895",4,NA,NA
"1417","16:4072699|4101144",21,NA,NA
"1418","16:45511850|45522210",4,NA,NA
"1419","16:45561399|45568931",5,NA,NA
"1420","16:45583614|45584968",6,NA,NA
"1421","16:45617407|45618922",NA,13,NA
"1422","16:45752332|45774503",4,NA,NA
"1423","16:45772995|45780431",8,NA,NA
"1424","16:45801574|45805025",10,NA,NA
"1425","16:45801574|45805791",3,NA,NA
"1426","16:45801574|45815376",8,NA,NA
"1427","16:45804806|45805791",7,NA,NA
"1428","16:45809709|45812668",4,NA,NA
"1429","16:46976678|46996221",1,NA,NA
"1430","16:46989209|46989449",NA,NA,25
"1431","16:46990861|46996221",9,NA,NA
"1432","16:47480745|47485941",3,NA,NA
"1433","16:47480745|47487350",14,NA,NA
"1434","16:47485793|47487350",3,NA,NA
"1435","16:49200064|49200858",11,NA,NA
"1436","16:49206455|49235397",2,NA,NA
"1437","16:49215028|49233686",3,NA,NA
"1438","16:49219143|49235397",NA,13,NA
"1439","16:49228913|49235397",3,NA,NA
"1440","16:49233106|49235397",NA,NA,7
"1441","16:49447701|49448392",4,NA,NA
"1442","16:497752|506626",7,28,NA
"1443","16:497752|525305",NA,18,NA
"1444","16:49842859|49852957",12,NA,NA
"1445","16:49875835|49876518",1,NA,NA
"1446","16:50325796|50327477",24,11,NA
"1447","16:50613522|50618145",12,NA,NA
"1448","16:50613522|50624267",7,NA,NA
"1449","16:50613522|50645233",NA,10,NA
"1450","16:50613522|50652102",4,NA,NA
"1451","16:5128211|5148906",2,NA,NA
"1452","16:5140125|5148906",3,NA,NA
"1453","16:51427130|51427340",1,NA,NA
"1454","16:52875212|52879823",4,NA,NA
"1455","16:52969543|52971202",1,NA,NA
"1456","16:52986723|52988020",6,NA,NA
"1457","16:52987472|52991179",NA,NA,19
"1458","16:52990692|52991179",2,NA,17
"1459","16:53120824|53121500",1,NA,NA
"1460","16:53147897|53148139",5,NA,NA
"1461","16:53628471|53655006",3,NA,NA
"1462","16:53726344|53726451",1,NA,NA
"1463","16:53838459|53840896",NA,NA,24
"1464","16:53860772|53863742",7,NA,NA
"1465","16:55449471|55451385",NA,NA,23
"1466","16:55695748|55746631",3,NA,NA
"1467","16:56355485|56359056",11,NA,NA
"1468","16:57827150|57828494",NA,29,54
"1469","16:57959460|57960838",NA,18,NA
"1470","16:58224135|58235405",2,NA,NA
"1471","16:58309615|58334758",1,NA,NA
"1472","16:58331794|58347323",7,NA,NA
"1473","16:58993065|58994518",NA,NA,24
"1474","16:60215615|60216410",8,NA,NA
"1475","16:60610483|60627406",5,NA,NA
"1476","16:60746657|60753682",10,NA,NA
"1477","16:60771962|60773631",26,NA,NA
"1478","16:60899852|60949508",4,NA,NA
"1479","16:60909974|60913200",2,NA,NA
"1480","16:60920839|60934425",2,NA,NA
"1481","16:61107585|61124183",5,NA,NA
"1482","16:61449174|61449401",5,NA,NA
"1483","16:63490633|63497860",3,NA,NA
"1484","16:63490633|63576352",3,NA,NA
"1485","16:63511724|63563040",6,NA,NA
"1486","16:64306917|64320611",NA,51,NA
"1487","16:64338475|64350341",2,NA,NA
"1488","16:64338475|64354856",18,NA,NA
"1489","16:64338475|64367234",45,NA,21
"1490","16:6515232|6525409",8,NA,NA
"1491","16:65443927|65450065",2,NA,NA
"1492","16:7097360|7098373",3,NA,NA
"1493","16:71286413|71286881",4,NA,NA
"1494","16:72725237|72728953",7,NA,NA
"1495","16:7354233|7354497",2,NA,NA
"1496","16:73774052|73774697",1,NA,NA
"1497","16:74458046|74460997",10,NA,NA
"1498","16:76630111|76638057",4,NA,NA
"1499","16:77928840|77953966",NA,NA,16
"1500","16:77947268|77953966",7,NA,NA
"1501","16:78426694|78427343",NA,37,NA
"1502","16:78918914|78923654",3,NA,NA
"1503","16:78918914|78927342",17,NA,39
"1504","16:78918914|78941532",18,NA,NA
"1505","16:78927195|78941532",4,NA,133
"1506","16:7905756|7906607",NA,NA,26
"1507","16:79115357|79120329",13,NA,NA
"1508","16:904671|955965",11,NA,31
"1509","16:926272|937332",NA,27,NA
"1510","17:1012041|1022478",NA,26,NA
"1511","17:10306003|10329094",9,NA,NA
"1512","17:1042310|1076887",1,NA,NA
"1513","17:11532343|11533602",16,NA,NA
"1514","17:11638284|11668131",2,NA,NA
"1515","17:11720841|11724073",9,NA,NA
"1516","17:14109929|14147849",1,NA,NA
"1517","17:14744873|14756449",4,NA,NA
"1518","17:15696165|15711568",2,NA,NA
"1519","17:15709730|15724136",5,NA,NA
"1520","17:15854765|15856915",4,NA,NA
"1521","17:15859268|15862264",4,NA,42
"1522","17:1596797|1604386",NA,NA,27
"1523","17:18369045|18382702",5,NA,NA
"1524","17:18391841|18399364",3,NA,NA
"1525","17:19888965|19908886",1,NA,NA
"1526","17:19959052|19980188",10,NA,NA
"1527","17:20362643|20371857",1,NA,NA
"1528","17:20396995|20405155",7,NA,NA
"1529","17:20396995|20419201",3,NA,NA
"1530","17:20746214|20747071",3,NA,NA
"1531","17:20795631|20800696",3,NA,NA
"1532","17:23524388|23527708",2,NA,NA
"1533","17:23551974|23575906",3,NA,NA
"1534","17:23553867|23563640",1,NA,NA
"1535","17:23886420|23886611",4,NA,NA
"1536","17:24463722|24470177",10,NA,NA
"1537","17:24463722|24488230",3,NA,NA
"1538","17:24475325|24488230",2,NA,NA
"1539","17:24502286|24545471",2,NA,NA
"1540","17:24519809|24545471",5,NA,NA
"1541","17:24876265|24881197",1,NA,NA
"1542","17:26395140|26401117",2,NA,NA
"1543","17:27910514|27910872",16,NA,NA
"1544","17:27910514|27926450",5,NA,NA
"1545","17:27940241|27947360",NA,55,NA
"1546","17:27943997|27947360",5,NA,NA
"1547","17:29843353|29850718",NA,38,NA
"1548","17:30612067|30624227",5,NA,NA
"1549","17:365686|367204",7,NA,NA
"1550","17:365686|368186",10,NA,NA
"1551","17:38587485|38604468",3,NA,NA
"1552","17:39107016|39134941",13,NA,NA
"1553","17:39107016|39141533",16,NA,NA
"1554","17:39107016|39169986",5,NA,NA
"1555","17:39134780|39141533",NA,NA,9
"1556","17:4123328|4126225",4,NA,NA
"1557","17:419294|428012",3,NA,35
"1558","17:4786877|4795990",5,NA,NA
"1559","17:523395|547646",8,NA,NA
"1560","17:539981|547646",3,NA,NA
"1561","17:539981|581486",4,NA,NA
"1562","17:5703097|5736483",NA,NA,12
"1563","17:57113680|57114142",14,NA,NA
"1564","17:58824754|58831472",1,NA,NA
"1565","17:58936084|58939002",2,NA,NA
"1566","17:58949824|59037443",NA,NA,18
"1567","17:58998064|59037443",4,NA,NA
"1568","17:59020620|59037443",10,NA,17
"1569","17:59527762|59562744",10,17,NA
"1570","17:60485038|60494241",7,NA,NA
"1571","17:7377132|7381108",9,NA,NA
"1572","17:7377132|7401483",5,NA,NA
"1573","17:7379658|7401483",NA,NA,45
"1574","17:7401321|7425373",6,NA,NA
"1575","17:7401321|7468431",12,NA,NA
"1576","17:7425225|7468431",8,NA,NA
"1577","17:7462422|7468431",58,33,NA
"1578","17:7462422|7479058",4,NA,NA
"1579","17:7462422|7488370",11,NA,23
"1580","17:7467430|7468431",NA,NA,12
"1581","17:7636438|7677100",NA,52,NA
"1582","17:76837169|76837325",3,NA,NA
"1583","17:77533407|77537356",4,NA,NA
"1584","17:77608216|77612445",4,NA,NA
"1585","17:7908554|7914613",NA,NA,14
"1586","17:79939481|79939675",7,NA,NA
"1587","17:80970253|80975127",16,NA,19
"1588","17:81999382|82028922",NA,NA,9
"1589","17:81999382|82132615",4,NA,NA
"1590","17:84411204|84412275",3,NA,NA
"1591","17:84451773|84477467",4,NA,NA
"1592","17:92565600|92593858",NA,NA,7
"1593","17:92577969|92605280",NA,2,NA
"1594","17:92593769|92605280",2,NA,NA
"1595","17:92593769|92628747",5,NA,NA
"1596","17:9317528|9351314",5,NA,NA
"1597","17:93793048|93820543",NA,NA,20
"1598","17:93818398|93840381",1,NA,NA
"1599","17:93830840|93832015",5,NA,NA
"1600","17:93830840|93840381",NA,NA,8
"1601","17:94058730|94075125",3,NA,NA
"1602","17:94561943|94566842",9,NA,NA
"1603","17:94617012|94617202",1,NA,NA
"1604","17:95317736|95334205",1,NA,NA
"1605","17:95360813|95361117",2,NA,NA
"1606","17:964423|966168",8,NA,NA
"1607","17:964423|981383",6,NA,NA
"1608","17:964423|983614",NA,4,NA
"1609","17:9695256|9695896",2,16,NA
"1610","18:1020644|1131328",3,NA,NA
"1611","18:1057786|1104442",NA,NA,26
"1612","18:1057786|1131328",NA,NA,22
"1613","18:1078842|1131328",2,NA,22
"1614","18:1115368|1131328",4,NA,NA
"1615","18:16138459|16152458",2,NA,NA
"1616","18:16152283|16193578",3,NA,NA
"1617","18:17200293|17284833",1,NA,NA
"1618","18:17252428|17284833",7,NA,NA
"1619","18:17548511|17576881",1,NA,NA
"1620","18:17568791|17584414",15,NA,NA
"1621","18:17853243|17907167",NA,NA,8
"1622","18:17895769|17917127",2,48,NA
"1623","18:17899544|17907167",NA,NA,11
"1624","18:18046733|18060012",3,NA,NA
"1625","18:21239963|21246097",5,NA,NA
"1626","18:21239963|21255053",4,NA,NA
"1627","18:21239963|21259906",132,275,212
"1628","18:21245934|21259906",9,NA,NA
"1629","18:21254876|21259906",NA,NA,29
"1630","18:21471716|21473647",4,NA,17
"1631","18:21856348|21858422",10,NA,NA
"1632","18:21868608|21870668",3,NA,22
"1633","18:22632845|22634427",NA,NA,32
"1634","18:23383633|23419903",11,NA,NA
"1635","18:23439572|23441966",5,NA,NA
"1636","18:3105663|3219636",3,NA,NA
"1637","18:31351069|31367492",8,NA,24
"1638","18:31351069|31375026",5,NA,NA
"1639","18:31442397|31442562",1,NA,NA
"1640","18:31478156|31495110",1,NA,NA
"1641","18:3158543|3219636",4,NA,NA
"1642","18:3185021|3219636",3,NA,5
"1643","18:3196219|3219636",3,NA,NA
"1644","18:3199826|3219636",NA,NA,11
"1645","18:32152619|32154554",5,NA,NA
"1646","18:3217114|3219636",8,NA,17
"1647","18:33078015|33125397",1,NA,NA
"1648","18:33170770|33199730",11,NA,NA
"1649","18:33282378|33345098",NA,10,NA
"1650","18:33686427|33690242",12,NA,NA
"1651","18:35522421|35535481",12,NA,NA
"1652","18:35587761|35609015",4,NA,NA
"1653","18:36511385|36518855",6,NA,NA
"1654","18:36584357|36598356",1,NA,NA
"1655","18:37482541|37486001",5,NA,NA
"1656","18:37732824|37733482",NA,NA,10
"1657","18:40442717|40460345",NA,25,NA
"1658","18:40450838|40473615",13,NA,23
"1659","18:46363037|46377147",4,NA,NA
"1660","18:46485951|46492250",4,NA,8
"1661","18:47033270|47035557",6,NA,NA
"1662","18:50624175|50640872",4,NA,NA
"1663","18:50628012|50630954",6,NA,NA
"1664","18:522120|522324",2,NA,NA
"1665","18:532435|540445",NA,6,NA
"1666","18:56132114|56172896",1,NA,NA
"1667","18:56154680|56155971",9,NA,NA
"1668","18:56355017|56381269",11,NA,NA
"1669","18:56355017|56398140",15,20,NA
"1670","18:57974894|57979996",1,NA,NA
"1671","18:57988829|57998892",3,NA,NA
"1672","18:58100965|58124368",2,NA,NA
"1673","18:58166706|58181705",NA,NA,6
"1674","18:58228631|58240768",9,NA,NA
"1675","18:58262260|58262583",7,NA,NA
"1676","18:58323794|58342406",7,NA,NA
"1677","18:58944764|58945424",2,NA,NA
"1678","18:59396246|59420552",7,NA,NA
"1679","18:59410983|59420552",5,NA,NA
"1680","18:59410983|59422361",4,NA,NA
"1681","18:59463611|59482072",3,NA,NA
"1682","18:60584987|60605792",6,NA,NA
"1683","18:60584987|60640368",166,NA,39
"1684","18:60601615|60640368",7,NA,NA
"1685","18:60605658|60640368",14,NA,NA
"1686","18:60612617|60640368",5,NA,NA
"1687","18:60626268|60627860",4,NA,NA
"1688","18:60626268|60640368",55,NA,NA
"1689","18:60843790|60884733",11,NA,NA
"1690","18:60901405|60904121",7,NA,18
"1691","18:60978344|60980352",NA,NA,27
"1692","18:61013764|61036563",3,NA,22
"1693","18:61013764|61054399",12,NA,5
"1694","18:61035673|61054399",8,NA,NA
"1695","18:61536830|61539543",1,NA,NA
"1696","18:61536830|61544960",1,37,NA
"1697","18:61977927|61984457",4,NA,NA
"1698","18:64019899|64020310",5,NA,NA
"1699","18:64046391|64046971",4,NA,NA
"1700","18:67915534|67925940",NA,NA,14
"1701","18:69001362|69130446",9,NA,NA
"1702","18:70158418|70193171",1,NA,NA
"1703","18:70158418|70198282",88,24,59
"1704","18:70171212|70198282",9,NA,13
"1705","18:70240510|70245373",8,NA,NA
"1706","18:70458846|70459145",6,NA,31
"1707","18:70516956|70535402",5,NA,NA
"1708","18:70872743|70877889",8,4,NA
"1709","18:70872743|70891406",5,28,NA
"1710","18:72948436|72957945",NA,NA,11
"1711","18:73019101|73047017",NA,NA,21
"1712","18:73031809|73047017",8,NA,NA
"1713","18:73034425|73047017",NA,NA,13
"1714","18:73162564|73162729",2,NA,NA
"1715","18:73162564|73193047",1,NA,NA
"1716","18:73348613|73360407",2,NA,NA
"1717","18:73443598|73443780",4,NA,NA
"1718","18:73470661|73499503",8,NA,NA
"1719","18:73627700|73655057",7,NA,NA
"1720","18:73726970|73756256",2,NA,NA
"1721","18:789245|830274",NA,45,NA
"1722","18:829175|830274",2,NA,NA
"1723","18:910699|911970",3,NA,NA
"1724","18:932918|1057881",NA,NA,32
"1725","18:932918|1131328",2,NA,NA
"1726","18:981409|1057881",6,NA,NA
"1727","19:10331933|10332399",64,NA,NA
"1728","19:104684|104828",NA,1,NA
"1729","19:104720|104828",NA,1,NA
"1730","19:10540585|10545241",5,NA,NA
"1731","19:10874082|10874567",3,NA,NA
"1732","19:10880210|10880639",10,NA,30
"1733","19:11172822|11173930",14,NA,NA
"1734","19:12514635|12515141",61,35,NA
"1735","19:12616674|12617206",7,NA,NA
"1736","19:14376011|14379579",14,NA,NA
"1737","19:14773601|14774344",7,NA,NA
"1738","19:14967011|14968673",3,NA,NA
"1739","19:15023067|15026314",4,NA,NA
"1740","19:16671414|16676843",5,NA,20
"1741","19:16760336|16761071",2,NA,NA
"1742","19:17657827|17659066",9,NA,NA
"1743","19:18095250|18096083",4,NA,NA
"1744","19:18095250|18096086",4,NA,NA
"1745","19:18604574|18606185",7,NA,NA
"1746","19:19038449|19070207",10,NA,NA
"1747","19:19170232|19174444",1,NA,NA
"1748","19:19247407|19247894",NA,36,NA
"1749","19:2059631|2060062",4,NA,NA
"1750","19:29432843|29434008",12,24,NA
"1751","19:3308998|3337949",NA,51,NA
"1752","19:3334285|3337949",NA,NA,17
"1753","19:33707085|33707623",7,NA,NA
"1754","19:33707085|33713685",NA,NA,15
"1755","19:33961796|33974544",5,NA,NA
"1756","19:33961796|33977042",2,NA,NA
"1757","19:33964352|33974544",5,NA,NA
"1758","19:33964352|33977042",5,NA,NA
"1759","19:33974438|33977042",4,NA,NA
"1760","19:34438771|34439114",22,NA,NA
"1761","19:36480023|36480513",1,NA,NA
"1762","19:37859553|37859981",NA,40,NA
"1763","19:38608320|38634059",3,NA,NA
"1764","19:38906290|38906552",NA,NA,1
"1765","19:39461095|39462995",9,NA,NA
"1766","19:39461095|39469565",5,12,NA
"1767","19:39922323|39922676",3,NA,NA
"1768","19:4013922|4021931",4,NA,NA
"1769","19:40511001|40548356",4,NA,NA
"1770","19:41448771|41453869",2,NA,NA
"1771","19:4272807|4273868",2,NA,NA
"1772","19:4315745|4319330",NA,NA,8
"1773","19:43439030|43445133",2,NA,NA
"1774","19:4363170|4364905",6,37,NA
"1775","19:43719187|43719349",6,NA,NA
"1776","19:4387528|4419561",NA,NA,12
"1777","19:45012778|45015804",2,NA,NA
"1778","19:45063151|45070481",1,NA,NA
"1779","19:45110839|45111458",NA,NA,38
"1780","19:45324348|45324585",6,NA,NA
"1781","19:46416406|46416729",2,NA,NA
"1782","19:46921667|46925536",2,NA,NA
"1783","19:47727672|47728638",3,NA,NA
"1784","19:48625921|48626133",6,7,NA
"1785","19:4969751|4978523",5,NA,NA
"1786","19:4977044|4978523",3,11,NA
"1787","19:4977044|4985228",5,NA,NA
"1788","19:51620171|51623716",1,NA,NA
"1789","19:52110007|52118056",3,NA,NA
"1790","19:53927511|53928023",2,NA,NA
"1791","19:573912|574087",NA,42,NA
"1792","19:7093030|7116009",14,NA,NA
"1793","19:803716|805497",3,NA,NA
"1794","19:805192|805497",6,NA,NA
"1795","19:8347247|8355922",3,NA,NA
"1796","19:927883|935161",NA,NA,22
"1797","19:9882238|9882799",12,NA,NA
"1798","19:9882238|9887729",4,NA,NA
"1799","19:9887319|9895598",6,NA,NA
"1800","19:9890719|9893473",5,44,NA
"1801","19:9896058|9903745",6,NA,23
"1802","2:100287997|100322169",10,NA,NA
"1803","2:100943668|100957941",4,NA,NA
"1804","2:101107246|101109176",NA,NA,21
"1805","2:103047705|103090756",2,NA,NA
"1806","2:103047705|103099505",3,NA,NA
"1807","2:103090629|103099505",12,NA,NA
"1808","2:103107252|103118594",3,NA,NA
"1809","2:103436406|103439564",18,NA,38
"1810","2:103625566|103657216",1,NA,NA
"1811","2:103625566|103680330",7,NA,NA
"1812","2:103625566|103696328",1,NA,NA
"1813","2:103639547|103696328",5,NA,NA
"1814","2:103688056|103700137",7,NA,NA
"1815","2:103693505|103694807",1,NA,NA
"1816","2:103696214|103700137",4,NA,NA
"1817","2:103719392|103781404",3,NA,NA
"1818","2:103745583|103781404",3,NA,NA
"1819","2:103747533|103781404",NA,26,NA
"1820","2:103894176|103937267",7,NA,NA
"1821","2:103937144|103941112",NA,NA,15
"1822","2:105103446|105104272",NA,5,NA
"1823","2:106175205|106176348",2,NA,NA
"1824","2:106180832|106182938",15,NA,24
"1825","2:106180832|106185494",6,NA,NA
"1826","2:106225181|106225917",NA,42,76
"1827","2:106225756|106227445",13,49,29
"1828","2:106227930|106229795",1,NA,NA
"1829","2:107621853|107675029",3,NA,NA
"1830","2:108821109|108848802",NA,26,NA
"1831","2:108859495|108859978",2,NA,NA
"1832","2:109113680|109117661",2,NA,NA
"1833","2:109139959|109154444",2,NA,NA
"1834","2:109377779|109389379",6,NA,NA
"1835","2:109483620|109511675",5,NA,NA
"1836","2:109848675|109964861",6,NA,NA
"1837","2:11010763|11016455",9,NA,NA
"1838","2:112737507|112737967",27,NA,NA
"1839","2:112788424|112804605",1,NA,NA
"1840","2:112791366|112792948",3,NA,NA
"1841","2:112825608|112825895",7,NA,NA
"1842","2:112825608|112839118",14,NA,NA
"1843","2:1132503|1144701",259,118,NA
"1844","2:1132503|1149375",25,NA,8
"1845","2:113418182|113425789",4,NA,NA
"1846","2:113982623|114005952",4,NA,NA
"1847","2:120121487|120124579",2,NA,NA
"1848","2:123608694|123611201",1,NA,NA
"1849","2:123608694|123622450",27,NA,NA
"1850","2:123608694|123634472",11,NA,NA
"1851","2:125189175|125194022",NA,NA,17
"1852","2:127056018|127057100",10,NA,NA
"1853","2:127121072|127133586",1,NA,NA
"1854","2:134487736|134500863",3,NA,NA
"1855","2:134489243|134507286",2,NA,NA
"1856","2:134505804|134507286",2,NA,NA
"1857","2:135706482|135718630",3,NA,NA
"1858","2:135948451|135958490",1,NA,NA
"1859","2:136488450|136504633",1,NA,NA
"1860","2:13881935|13910972",4,NA,NA
"1861","2:14026520|14066867",5,NA,NA
"1862","2:140271220|140277216",2,NA,NA
"1863","2:14047499|14066867",9,NA,NA
"1864","2:14047499|14094170",3,NA,NA
"1865","2:140800086|140810353",3,NA,NA
"1866","2:140810105|140810353",6,NA,NA
"1867","2:14120794|14177127",NA,14,NA
"1868","2:14272521|14290074",16,NA,NA
"1869","2:14272521|14299670",2,NA,NA
"1870","2:143861037|143903564",9,NA,NA
"1871","2:144771542|144773703",5,NA,NA
"1872","2:146376780|146382531",5,NA,NA
"1873","2:146380484|146387116",2,NA,NA
"1874","2:146384697|146387116",3,NA,NA
"1875","2:146592581|146592832",NA,NA,22
"1876","2:148247823|148250474",6,51,NA
"1877","2:148247823|148265479",4,NA,NA
"1878","2:14976167|15001738",6,NA,NA
"1879","2:14986875|15001738",6,NA,NA
"1880","2:150760590|150782058",2,NA,NA
"1881","2:151001692|151019264",30,NA,NA
"1882","2:151201488|151214734",NA,NA,9
"1883","2:152359706|152379357",1,NA,NA
"1884","2:152378932|152379357",3,NA,NA
"1885","2:153192141|153198654",2,NA,NA
"1886","2:153198376|153198654",6,NA,NA
"1887","2:153230667|153233954",NA,27,NA
"1888","2:154300380|154306547",1,NA,NA
"1889","2:15479531|15479757",7,NA,NA
"1890","2:155631704|155637077",3,NA,NA
"1891","2:1557681|1565188",11,NA,NA
"1892","2:1557681|1566905",2,NA,NA
"1893","2:155926694|155927747",8,NA,25
"1894","2:156363307|156431219",4,NA,NA
"1895","2:156398675|156411354",4,NA,NA
"1896","2:156398675|156431219",3,NA,NA
"1897","2:156762636|156774397",NA,19,NA
"1898","2:15953236|15972390",3,NA,NA
"1899","2:161881857|161890809",7,NA,NA
"1900","2:161919105|161920710",7,NA,NA
"1901","2:162350141|162361653",6,NA,NA
"1902","2:162744585|162761533",5,NA,NA
"1903","2:162820038|162864994",3,NA,NA
"1904","2:162913662|162932113",4,NA,NA
"1905","2:1647577|1651054",8,NA,NA
"1906","2:167561192|167581294",7,NA,NA
"1907","2:167646837|167654044",5,NA,NA
"1908","2:168487233|168493930",3,NA,NA
"1909","2:17055158|17057795",2,NA,NA
"1910","2:17055158|17085028",1,NA,NA
"1911","2:17079312|17106491",1,NA,NA
"1912","2:174460269|174461360",6,NA,NA
"1913","2:175717110|175719670",9,NA,NA
"1914","2:175789944|175805395",3,NA,NA
"1915","2:175789944|175805637",3,NA,NA
"1916","2:175801139|175817659",14,NA,NA
"1917","2:1835158|1883043",NA,NA,23
"1918","2:1850146|1971087",NA,NA,16
"1919","2:1868648|1883043",9,NA,NA
"1920","2:1879305|1883043",6,NA,NA
"1921","2:1893135|1933232",5,NA,NA
"1922","2:20277452|20288186",6,NA,NA
"1923","2:20321013|20344434",3,NA,NA
"1924","2:2066520|2066687",NA,NA,9
"1925","2:22048681|22052331",4,NA,NA
"1926","2:2616404|2638993",2,NA,NA
"1927","2:2660007|2660609",6,NA,NA
"1928","2:2664905|2667781",6,NA,NA
"1929","2:29287531|29293380",7,NA,NA
"1930","2:29287531|29330536",81,NA,53
"1931","2:297094|302580",9,NA,18
"1932","2:301389|306358",3,NA,NA
"1933","2:30175303|30387780",NA,NA,12
"1934","2:305552|306358",NA,7,NA
"1935","2:31374577|31391778",11,NA,NA
"1936","2:31407352|31410588",1,NA,NA
"1937","2:31971365|31977551",NA,43,NA
"1938","2:32092878|32104438",11,NA,NA
"1939","2:32099227|32104438",2,NA,NA
"1940","2:3337236|3343989",4,NA,NA
"1941","2:3491051|3493455",2,NA,NA
"1942","2:349855|356438",14,NA,NA
"1943","2:35843722|35855589",3,NA,NA
"1944","2:35848183|35849798",5,NA,NA
"1945","2:36414700|36434175",NA,NA,14
"1946","2:38167017|38169458",5,NA,NA
"1947","2:38192918|38214838",NA,NA,17
"1948","2:38192918|38270083",NA,NA,10
"1949","2:38601723|38602362",3,NA,NA
"1950","2:38647560|38657463",NA,23,NA
"1951","2:38647560|38674721",6,NA,NA
"1952","2:40666358|40682715",2,NA,NA
"1953","2:40870435|40907315",4,NA,NA
"1954","2:4271229|4308243",2,NA,NA
"1955","2:4295603|4308243",9,NA,NA
"1956","2:43646572|43669089",19,NA,NA
"1957","2:43646572|43690121",10,NA,NA
"1958","2:44084506|44119845",5,NA,NA
"1959","2:44463305|44464016",1,NA,NA
"1960","2:44463305|44478632",8,NA,NA
"1961","2:44529397|44547345",2,NA,NA
"1962","2:4454116|4464896",5,NA,NA
