"","circ_id","hsa1","hsa2","hsa3"
"569","1:8042724|8042925","2.000",NA,NA
"570","1:80622814|80623075","2.000",NA,NA
"571","1:80979793|80979971",NA,NA,"2.000"
"572","1:81199186|81199362",NA,NA,"2.000"
"573","1:82352313|82352469",NA,"1.000",NA
"574","1:82615464|82615636",NA,NA,"1.000"
"575","1:84179176|84185182",NA,"3.000",NA
"576","1:843885|844561",NA,NA,"2.000"
"577","1:84706827|84707017","1.000",NA,NA
"578","1:8495062|8557523",NA,"6.000",NA
"579","1:8541213|8557523",NA,"3.000","4.000"
"580","1:8541213|8614686",NA,NA,"4.000"
"581","1:85907193|85911433",NA,"2.000",NA
"582","1:8614560|8624380",NA,"2.000",NA
"583","1:86231179|86231529",NA,NA,"2.000"
"584","1:86504418|86504593",NA,NA,"3.000"
"585","1:8655972|8656441",NA,"5.000",NA
"586","1:86715723|86719635",NA,"4.000",NA
"587","1:8862904|8864015",NA,"1.000",NA
"588","1:89034486|89034667",NA,NA,"1.000"
"589","1:89229627|89230019","1.000",NA,NA
"590","1:91171772|91171938",NA,NA,"3.000"
"591","1:9132841|9133024",NA,NA,"1.000"
"592","1:91695671|91758750",NA,"2.000",NA
"593","1:91734775|91758750",NA,"3.000",NA
"594","1:92002309|92002445",NA,"2.000",NA
"595","1:92043266|92045810",NA,NA,"2.000"
"596","1:921528|921687","4.000",NA,NA
"597","1:92410140|92410365",NA,NA,"1.000"
"598","1:92424395|92424582",NA,NA,"2.000"
"599","1:92573476|92573663","1.000",NA,NA
"600","1:92931223|92931490",NA,NA,"1.000"
"601","1:93061137|93061301","1.000",NA,NA
"602","1:93305387|93325895",NA,"1.000",NA
"603","1:93395442|93395606",NA,NA,"1.000"
"604","1:93442217|93442375",NA,NA,"2.000"
"605","1:93710681|93710830",NA,NA,"2.000"
"606","1:93894613|93901669",NA,NA,"3.000"
"607","1:94220257|94231643",NA,"4.000",NA
"608","1:94455732|94458643",NA,"1.000",NA
"609","1:94537002|94537180",NA,NA,"2.000"
"610","1:94548126|94548340",NA,"1.000",NA
"611","1:94595104|94595282",NA,NA,"2.000"
"612","1:95362983|95363309",NA,NA,"1.000"
"613","1:96646467|96646635",NA,NA,"2.000"
"614","1:96847260|96847400",NA,"2.000",NA
"615","1:97549559|97573970",NA,"3.000",NA
"616","1:98661899|98662040",NA,NA,"1.000"
"617","1:9931890|9934860",NA,"12.000","6.000"
"618","10:100652774|100652933",NA,NA,"1.000"
"619","10:100803575|100803732",NA,NA,"1.000"
"620","10:100896209|100896427",NA,NA,"1.000"
"621","10:101006|101155",NA,NA,"1.000"
"622","10:101186345|101186498","1.000",NA,NA
"623","10:101359260|101359449",NA,NA,"2.000"
"624","10:101431010|101431186",NA,"1.000",NA
"625","10:101499649|101499842",NA,NA,"1.000"
"626","10:101672914|101676436",NA,NA,"1.000"
"627","10:101792838|101810314",NA,"4.000",NA
"628","10:101990259|101990403",NA,NA,"1.000"
"629","10:102118191|102118354","2.000",NA,NA
"630","10:102327131|102327326","1.000",NA,NA
"631","10:102376934|102377128",NA,NA,"1.000"
"632","10:102616520|102616662",NA,NA,"2.000"
"633","10:102685815|102705489",NA,"1.000",NA
"634","10:103091563|103095980",NA,"5.000",NA
"635","10:103205619|103205902",NA,NA,"3.000"
"636","10:103438014|103438808",NA,"6.000","3.000"
"637","10:103622469|103661114",NA,"3.000",NA
"638","10:104426422|104429500","2.000",NA,NA
"639","10:104573793|104573957",NA,"5.000",NA
"640","10:106106992|106107180",NA,"1.000",NA
"641","10:106240115|106240277",NA,"3.000",NA
"642","10:106538629|106538769",NA,"4.000",NA
"643","10:10670595|10670756",NA,NA,"2.000"
"644","10:106824786|106824953",NA,NA,"1.000"
"645","10:107988280|107988430",NA,NA,"1.000"
"646","10:109020200|109020426",NA,NA,"1.000"
"647","10:10918778|10919133",NA,NA,"2.000"
"648","10:10980365|10980712",NA,"7.000",NA
"649","10:110124016|110130486",NA,"4.000",NA
"650","10:110381714|110381893",NA,NA,"1.000"
"651","10:110596397|110598290",NA,"3.000",NA
"652","10:112527086|112668998",NA,"3.000",NA
"653","10:112669218|112669541","1.000",NA,NA
"654","10:112800318|112800477","1.000",NA,NA
"655","10:113040024|113089540",NA,"4.000",NA
"656","10:113146010|113158069",NA,"2.000",NA
"657","10:113210193|113212374",NA,"2.000",NA
"658","10:114959725|114974385",NA,NA,"2.000"
"659","10:114970367|114974385",NA,"1.000",NA
"660","10:115910022|115910289",NA,NA,"1.000"
"661","10:116624242|116624491",NA,"3.000",NA
"662","10:116904222|116904378",NA,NA,"3.000"
"663","10:117227771|117227907",NA,"2.000",NA
"664","10:118380227|118380368","1.000",NA,NA
"665","10:118685982|118686641",NA,"2.000",NA
"666","10:118754267|118754412",NA,NA,"1.000"
"667","10:118905226|118905363",NA,"2.000",NA
"668","10:119038237|119038439",NA,"7.000","6.000"
"669","10:119318741|119318882",NA,NA,"2.000"
"670","10:119731432|119731599","1.000",NA,NA
"671","10:119765052|119765188",NA,"3.000",NA
"672","10:119835165|119836717",NA,"1.000",NA
"673","10:119904083|119909130",NA,"1.000",NA
"674","10:120396055|120396289",NA,NA,"1.000"
"675","10:121913789|121924329",NA,"1.000",NA
"676","10:124287285|124287502","1.000",NA,NA
"677","10:124408541|124408965",NA,"2.000",NA
"678","10:124488421|124498128",NA,"6.000",NA
"679","10:125223694|125223860","1.000",NA,NA
"680","10:126024738|126024928",NA,"1.000",NA
"681","10:126426010|126426173",NA,NA,"1.000"
"682","10:126721447|126721617",NA,NA,"1.000"
"683","10:126919589|126919735",NA,NA,"1.000"
"684","10:127008731|127012374",NA,"11.000",NA
"685","10:127037718|127043164",NA,"7.000",NA
"686","10:127061667|127110354",NA,"8.000",NA
"687","10:127275225|127275446",NA,"2.000",NA
"688","10:127841797|127841980",NA,NA,"2.000"
"689","10:12848093|12848230",NA,NA,"1.000"
"690","10:129363603|129363773",NA,NA,"1.000"
"691","10:129397942|129398119",NA,NA,"2.000"
"692","10:129629130|129629304",NA,NA,"3.000"
"693","10:130750027|130750222",NA,NA,"4.000"
"694","10:130973676|130973875",NA,"1.000",NA
"695","10:13187113|13187287",NA,NA,"3.000"
"696","10:132908412|132908578",NA,NA,"2.000"
"697","10:133267185|133267363","1.000",NA,NA
"698","10:13564510|13564647",NA,"3.000",NA
"699","10:13670405|13675044",NA,NA,"2.000"
"700","10:13805939|13806105",NA,NA,"1.000"
"701","10:13978072|13978423",NA,"4.000",NA
"702","10:1404456|1404804",NA,NA,"6.000"
"703","10:14365041|14365210",NA,"5.000",NA
"704","10:14415433|14415594",NA,NA,"1.000"
"705","10:14614790|14615057",NA,NA,"2.000"
"706","10:14980523|14982684",NA,NA,"1.000"
"707","10:15140538|15141037",NA,"2.000",NA
"708","10:15322908|15323075",NA,"2.000",NA
"709","10:15537905|15538053",NA,"4.000",NA
"710","10:15605252|15605389",NA,NA,"1.000"
"711","10:15638352|15638661",NA,NA,"1.000"
"712","10:16845115|16845413","1.000",NA,NA
"713","10:17704430|17705741",NA,"9.000",NA
"714","10:18331906|18332184","1.000",NA,NA
"715","10:18772818|18772988",NA,NA,"1.000"
"716","10:20274990|20275145",NA,NA,"1.000"
"717","10:20386175|20386427",NA,NA,"1.000"
"718","10:20505705|20505875",NA,NA,"2.000"
"719","10:20945337|20961779",NA,"1.000",NA
"720","10:21020116|21055033",NA,NA,"1.000"
"721","10:21089077|21089219",NA,NA,"3.000"
"722","10:21798222|21798466","4.000",NA,NA
"723","10:23708615|23708857","1.000",NA,NA
"724","10:23719843|23720034","1.000",NA,NA
"725","10:23961840|23962016",NA,"2.000",NA
"726","10:24494499|24513434",NA,NA,"1.000"
"727","10:25086145|25086286","1.000",NA,NA
"728","10:25381162|25381337",NA,NA,"1.000"
"729","10:27122840|27126786",NA,"7.000",NA
"730","10:27134830|27136385",NA,"3.000",NA
"731","10:27158548|27161182",NA,"3.000",NA
"732","10:27804990|27805167",NA,"5.000",NA
"733","10:28844823|28844959",NA,NA,"1.000"
"734","10:29657968|29686651",NA,"2.000",NA
"735","10:29912825|29912994",NA,NA,"1.000"
"736","10:30671393|30671970",NA,NA,"1.000"
"737","10:30785642|30786015",NA,"1.000",NA
"738","10:30897545|30897880",NA,NA,"1.000"
"739","10:30908932|30941651",NA,"5.000","2.000"
"740","10:31211062|31213954",NA,NA,"1.000"
"741","10:3158913|3160330",NA,"4.000",NA
"742","10:31852516|31854206",NA,"1.000",NA
"743","10:32019857|32021287",NA,"6.000","2.000"
"744","10:32471063|32474023",NA,"5.000",NA
"745","10:32543299|32584304",NA,"1.000",NA
"746","10:34269656|34284245",NA,"4.000","6.000"
"747","10:35044565|35049765",NA,"2.000",NA
"748","10:35060873|35071339",NA,"4.000","2.000"
"749","10:35516522|35530243",NA,"8.000",NA
"750","10:37570633|37570825",NA,NA,"2.000"
"751","10:37803832|37838111",NA,"3.000",NA
"752","10:3921396|3925299",NA,"2.000",NA
"753","10:42235980|42236174",NA,NA,"3.000"
"754","10:42637737|42637878","1.000",NA,NA
"755","10:43313775|43313937",NA,"2.000",NA
"756","10:4339517|4339719",NA,"2.000",NA
"757","10:43563209|43563389",NA,"4.000",NA
"758","10:43749407|43749552",NA,"1.000",NA
"759","10:43939373|43939540",NA,NA,"1.000"
"760","10:44910024|44910251",NA,"6.000",NA
"761","10:44968264|44968463",NA,NA,"1.000"
"762","10:45059386|45092468",NA,NA,"2.000"
"763","10:45382761|45382939",NA,NA,"1.000"
"764","10:45407956|45408117",NA,NA,"3.000"
"765","10:46014443|46016694","1.000",NA,NA
"766","10:47255808|47255996","1.000",NA,NA
"767","10:47757891|47758189",NA,"2.000",NA
"768","10:48221661|48221861",NA,NA,"1.000"
"769","10:4830674|4842504",NA,NA,"3.000"
"770","10:48401611|48404981",NA,"1.000",NA
"771","10:48911131|48911321",NA,"1.000",NA
"772","10:49500537|49506012",NA,NA,"1.000"
"773","10:49654686|49654926","1.000",NA,NA
"774","10:50042601|50042741","1.000",NA,NA
"775","10:50460672|50590247",NA,"3.000",NA
"776","10:51447247|51447816",NA,"8.000",NA
"777","10:541695|542101","1.000",NA,NA
"778","10:54367393|54367668","1.000",NA,NA
"779","10:56240332|56240483",NA,NA,"1.000"
"780","10:5699524|5714207",NA,"2.000",NA
"781","10:57666892|57667149",NA,NA,"1.000"
"782","10:5794884|5800705",NA,"9.000",NA
"783","10:5796762|5800705",NA,"2.000",NA
"784","10:58038082|58038221",NA,"2.000",NA
"785","10:58087565|58087721",NA,"4.000",NA
"786","10:58434186|58434449","1.000",NA,NA
"787","10:58509240|58509409",NA,"1.000",NA
"788","10:58809104|58809266",NA,NA,"1.000"
"789","10:59284754|59284917",NA,NA,"2.000"
"790","10:59303044|59303197",NA,"3.000",NA
"791","10:59735001|59735917",NA,"5.000",NA
"792","10:59832524|59852702",NA,"3.000",NA
"793","10:6074738|6074908",NA,NA,"1.000"
"794","10:6108685|6112361",NA,"7.000",NA
"795","10:61910595|61910900",NA,NA,"3.000"
"796","10:62168826|62169105",NA,"5.000",NA
"797","10:62179980|62180196",NA,NA,"1.000"
"798","10:63380317|63380482",NA,"3.000",NA
"799","10:63380317|63409988",NA,NA,"1.000"
"800","10:63380317|63455089",NA,"1.000",NA
"801","10:63764466|63764608",NA,NA,"2.000"
"802","10:64164985|64165162",NA,NA,"1.000"
"803","10:64172660|64172850",NA,NA,"3.000"
"804","10:64197408|64197573","2.000",NA,NA
"805","10:65288046|65288278",NA,NA,"2.000"
"806","10:65432828|65433004",NA,"1.000",NA
"807","10:66133287|66133441",NA,NA,"2.000"
"808","10:67607341|67607508",NA,NA,"2.000"
"809","10:68296265|68306903",NA,NA,"2.000"
"810","10:68296265|68306906",NA,"2.000",NA
"811","10:68393137|68394451",NA,"1.000",NA
"812","10:68468122|68470163",NA,"4.000",NA
"813","10:68609085|68609249",NA,NA,"2.000"
"814","10:68722454|68773099",NA,"1.000",NA
"815","10:68749135|68749685",NA,"2.000",NA
"816","10:68771205|68773099",NA,"6.000",NA
"817","10:68786135|68786692",NA,"6.000",NA
"818","10:68959805|68960249",NA,"15.000",NA
"819","10:68984033|68984260","2.000",NA,NA
"820","10:69145862|69146013","3.000",NA,NA
"821","10:69483690|69485215",NA,"6.000",NA
"822","10:69483690|69495689",NA,"1.000",NA
"823","10:69577402|69577754",NA,"4.000",NA
"824","10:69652022|69652178",NA,NA,"1.000"
"825","10:70124817|70124966",NA,NA,"3.000"
"826","10:7111516|7111913",NA,"1.000",NA
"827","10:71641066|71641304",NA,"6.000",NA
"828","10:71655346|71655511",NA,NA,"2.000"
"829","10:7197547|7285954",NA,"2.000",NA
"830","10:72133642|72133796",NA,NA,"2.000"
"831","10:7220410|7227937",NA,"3.000",NA
"832","10:72276238|72276676",NA,"4.000",NA
"833","10:72340788|72341170",NA,"7.000",NA
"834","10:72708282|72715902",NA,"1.000","3.000"
"835","10:7276891|7285954",NA,"1.000",NA
"836","10:72900376|72906718",NA,"2.000",NA
"837","10:73210250|73233163",NA,"1.000",NA
"838","10:73384751|73384928",NA,NA,"2.000"
"839","10:73542802|73545672",NA,"2.000",NA
"840","10:74310734|74310897","3.000",NA,NA
"841","10:74828984|74829150",NA,"2.000",NA
"842","10:75283107|75283278",NA,NA,"3.000"
"843","10:75742957|75743132",NA,NA,"1.000"
"844","10:75764441|75764578",NA,NA,"1.000"
"845","10:76396590|76396741",NA,NA,"2.000"
"846","10:76421131|76421297",NA,NA,"2.000"
"847","10:76936937|76937130",NA,"3.000",NA
"848","10:77507641|77507784",NA,NA,"1.000"
"849","10:7778837|7780307",NA,"3.000",NA
"850","10:77853353|77854370",NA,"8.000","2.000"
"851","10:78212564|78212865",NA,"2.000",NA
"852","10:78350649|78350850",NA,"3.000",NA
"853","10:7843511|7843714","1.000",NA,NA
"854","10:79109715|79109850",NA,NA,"1.000"
"855","10:7918302|7918479","1.000",NA,NA
"856","10:79201583|79208449",NA,"1.000",NA
"857","10:79478881|79479018",NA,"2.000",NA
"858","10:79506201|79506340",NA,"1.000",NA
"859","10:79932782|79932937",NA,NA,"4.000"
"860","10:80425865|80427496",NA,"2.000",NA
"861","10:8069735|8069933",NA,NA,"1.000"
"862","10:80751447|80751589","2.000",NA,NA
"863","10:84417770|84425893",NA,"4.000",NA
"864","10:84438511|84477664",NA,NA,"2.000"
"865","10:84701156|84701885",NA,"1.000",NA
"866","10:84706512|84706673",NA,NA,"1.000"
"867","10:87727283|87741370",NA,"2.000",NA
"868","10:88370078|88379519",NA,"3.000",NA
"869","10:88450973|88451155",NA,NA,"1.000"
"870","10:89273159|89273328",NA,NA,"1.000"
"871","10:90249096|90249357",NA,NA,"4.000"
"872","10:9078687|9079364",NA,"2.000",NA
"873","10:90902242|90903276",NA,"6.000",NA
"874","10:91951402|91953873",NA,"1.000",NA
"875","10:91976878|91977053",NA,NA,"1.000"
"876","10:92143028|92145112",NA,"6.000",NA
"877","10:92143028|92181019",NA,NA,"4.000"
"878","10:92215240|92215406",NA,NA,"3.000"
"879","10:92231486|92231652",NA,NA,"1.000"
"880","10:93323077|93329834",NA,"6.000",NA
"881","10:93381218|93389154",NA,"7.000","1.000"
"882","10:93470766|93470922","1.000",NA,NA
"883","10:93518237|93518372",NA,NA,"3.000"
"884","10:93554009|93554197",NA,"1.000",NA
"885","10:93579328|93579562","1.000",NA,NA
"886","10:93636605|93636808",NA,NA,"2.000"
"887","10:93658443|93659206",NA,NA,"1.000"
"888","10:93684055|93687449",NA,NA,"2.000"
"889","10:9392288|9392481","2.000",NA,NA
"890","10:94025707|94025892",NA,NA,"2.000"
"891","10:94100310|94100499",NA,NA,"2.000"
"892","10:94507266|94511654",NA,"1.000",NA
"893","10:94804432|94804612","2.000",NA,NA
"894","10:95136226|95136388",NA,NA,"1.000"
"895","10:95632958|95633649",NA,NA,"1.000"
"896","10:958573|958718",NA,"2.000",NA
"897","10:95922015|95927332",NA,NA,"2.000"
"898","10:96021902|96022041",NA,NA,"5.000"
"899","10:96355385|96355826",NA,NA,"1.000"
"900","10:96604947|96605090",NA,NA,"3.000"
"901","10:96619743|96619956","1.000",NA,NA
"902","10:96787944|96788091",NA,NA,"2.000"
"903","10:97332181|97332339",NA,NA,"1.000"
"904","10:9737233|9737387","1.000",NA,NA
"905","10:97436416|97437750",NA,"14.000","4.000"
"906","10:97437190|97443311",NA,"6.000",NA
"907","10:97476682|97484151",NA,"3.000",NA
"908","10:97567913|97568141",NA,"1.000",NA
"909","10:98948759|98949061","1.000",NA,NA
"910","10:99531752|99531898",NA,"3.000",NA
"911","10:99800829|99800992",NA,"1.000",NA
"912","11:100314738|100314876",NA,NA,"2.000"
"913","11:101477206|101477358",NA,"3.000",NA
"914","11:1017266|1018544","2.000",NA,NA
"915","11:102541298|102541444",NA,NA,"1.000"
"916","11:103886309|103886569",NA,NA,"1.000"
"917","11:104777223|104777375",NA,"1.000",NA
"918","11:105526177|105526365",NA,NA,"1.000"
"919","11:105801876|105802041",NA,NA,"1.000"
"920","11:10756748|10764731",NA,"2.000",NA
"921","11:108227594|108229323",NA,"2.000",NA
"922","11:108227594|108235834",NA,NA,"1.000"
"923","11:108317372|108332037",NA,NA,"4.000"
"924","11:108564080|108564223",NA,NA,"1.000"
"925","11:109765300|109765582","1.000",NA,NA
"926","11:110520206|110520388","1.000",NA,NA
"927","11:11090712|11090909",NA,NA,"1.000"
"928","11:110968881|110969074","3.000",NA,NA
"929","11:111132156|111132717",NA,NA,"2.000"
"930","11:111199914|111200083","1.000",NA,NA
"931","11:111395312|111395455",NA,"1.000",NA
"932","11:111754498|111755450",NA,"2.000",NA
"933","11:112118484|112118630",NA,NA,"3.000"
"934","11:112380717|112380903",NA,"1.000",NA
"935","11:112982415|112982577",NA,NA,"2.000"
"936","11:113379310|113379563",NA,NA,"1.000"
"937","11:114151704|114151887",NA,"2.000",NA
"938","11:114909983|114910149",NA,NA,"1.000"
"939","11:115531035|115531306","1.000",NA,NA
"940","11:115786472|115786627",NA,NA,"1.000"
"941","11:116046890|116047031",NA,NA,"1.000"
"942","11:116063440|116063586",NA,NA,"1.000"
"943","11:116161822|116161961",NA,"1.000",NA
"944","11:116503133|116503270","1.000",NA,NA
"945","11:116779362|116779563",NA,NA,"1.000"
"946","11:117161144|117163892",NA,"2.000",NA
"947","11:117218465|117219164",NA,"1.000",NA
"948","11:117218539|117218832","1.000",NA,NA
"949","11:117244444|117246948",NA,NA,"3.000"
"950","11:117279907|117280259",NA,"5.000",NA
"951","11:117288050|117289510",NA,NA,"2.000"
"952","11:117300752|117300926",NA,NA,"1.000"
"953","11:117322847|117323014",NA,"2.000",NA
"954","11:117904981|117905149",NA,NA,"1.000"
"955","11:118097679|118097861",NA,NA,"1.000"
"956","11:118155593|118155801",NA,NA,"2.000"
"957","11:118583808|118584644",NA,NA,"3.000"
"958","11:118629524|118629666",NA,NA,"1.000"
"959","11:118768222|118781184",NA,"4.000",NA
"960","11:118786051|118786518",NA,NA,"4.000"
"961","11:120016546|120016773",NA,NA,"1.000"
"962","11:120440128|120446508",NA,"4.000",NA
"963","11:120461845|120462175",NA,NA,"1.000"
"964","11:120465236|120467308",NA,"2.000",NA
"965","11:120476660|120477526",NA,"2.000",NA
"966","11:120920206|120920359",NA,NA,"2.000"
"967","11:121104906|121105089",NA,NA,"2.000"
"968","11:121488031|121490110",NA,NA,"1.000"
"969","11:121508949|121509205","1.000",NA,NA
"970","11:121871302|121871457",NA,NA,"1.000"
"971","11:12320651|12320790",NA,NA,"2.000"
"972","11:123287244|123287402",NA,"2.000",NA
"973","11:123410935|123411092",NA,NA,"1.000"
"974","11:123547562|123547728",NA,NA,"1.000"
"975","11:124141247|124141452",NA,"1.000",NA
"976","11:124325062|124325276",NA,"2.000",NA
"977","11:124647364|124648175",NA,NA,"2.000"
"978","11:12504313|12514065",NA,NA,"1.000"
"979","11:126627176|126627314",NA,NA,"2.000"
"980","11:126849624|126849819",NA,NA,"1.000"
"981","11:127312270|127312458",NA,NA,"1.000"
"982","11:12764178|12764434",NA,"6.000","3.000"
"983","11:127844566|127844710",NA,NA,"6.000"
"984","11:128193756|128193913",NA,NA,"2.000"
"985","11:12860047|12860256",NA,NA,"1.000"
"986","11:128821731|128821894",NA,NA,"3.000"
"987","11:1288623|1295794",NA,NA,"3.000"
"988","11:129123445|129127305",NA,NA,"3.000"
"989","11:129463295|129463479",NA,NA,"2.000"
"990","11:130198226|130198507",NA,NA,"1.000"
"991","11:130260855|130261929",NA,"17.000",NA
"992","11:130607327|130607502",NA,NA,"3.000"
"993","11:13084298|13084454",NA,"4.000",NA
"994","11:131201315|131201478",NA,"3.000",NA
"995","11:131383491|131383659",NA,NA,"3.000"
"996","11:13163417|13163585",NA,NA,"3.000"
"997","11:132120057|132120230",NA,"2.000",NA
"998","11:132411250|132411416","1.000",NA,NA
"999","11:132438868|132439107","1.000",NA,NA
"1000","11:134219073|134219251","2.000",NA,NA
"1001","11:134390861|134391035",NA,NA,"1.000"
"1002","11:134639235|134639407",NA,"1.000",NA
"1003","11:134714233|134714388",NA,NA,"1.000"
"1004","11:14258628|14258897","1.000",NA,NA
"1005","11:1480392|1480885",NA,NA,"2.000"
"1006","11:15177110|15190814",NA,"14.000","4.000"
"1007","11:15253573|15253748",NA,NA,"3.000"
"1008","11:1542204|1542369",NA,NA,"2.000"
"1009","11:15808934|15809108",NA,"2.000",NA
"1010","11:16457377|16476388",NA,"3.000",NA
"1011","11:16945581|16945733",NA,"3.000",NA
"1012","11:1695830|1696187","2.000",NA,NA
"1013","11:17020472|17026982",NA,"1.000",NA
"1014","11:17336959|17337534",NA,"14.000",NA
"1015","11:17701503|17701769",NA,NA,"1.000"
"1016","11:18281949|18286710",NA,NA,"2.000"
"1017","11:18291441|18292019",NA,"2.000",NA
"1018","11:18400836|18403811",NA,"4.000",NA
"1019","11:18668214|18668358",NA,NA,"1.000"
"1020","11:19096962|19097142",NA,NA,"2.000"
"1021","11:20043533|20043696",NA,NA,"1.000"
"1022","11:20069140|20069327",NA,NA,"1.000"
"1023","11:2047676|2047865",NA,NA,"1.000"
"1024","11:20546328|20546533",NA,NA,"6.000"
"1025","11:20975246|20975395",NA,"1.000",NA
"1026","11:22779460|22779633",NA,NA,"2.000"
"1027","11:22810129|22810295",NA,"5.000",NA
"1028","11:2304357|2304522",NA,NA,"1.000"
"1029","11:23140074|23140214",NA,"3.000",NA
"1030","11:2331159|2331330","4.000",NA,NA
"1031","11:2532633|2532875","1.000",NA,NA
"1032","11:25438588|25438770",NA,NA,"1.000"
"1033","11:2570627|2572986",NA,NA,"1.000"
"1034","11:25781800|25782152",NA,"2.000",NA
"1035","11:26414976|26415138",NA,"2.000",NA
"1036","11:26628300|26628618","1.000",NA,NA
"1037","11:27102980|27103125",NA,"1.000",NA
"1038","11:27305588|27305859","1.000",NA,NA
"1039","11:2768843|2778037",NA,"2.000",NA
"1040","11:28366295|28366655",NA,NA,"5.000"
