"","circ_id","mma1","mma2","mma3"
"1320","14:7702788|7798638",4,NA,NA
"1321","14:79212883|79222408",NA,NA,21
"1322","14:79212883|79270159",6,NA,NA
"1323","14:79235670|79242009",6,76,NA
"1324","14:79235670|79246132",NA,25,NA
"1325","14:79249356|79270159",19,NA,NA
"1326","14:79260892|79270159",16,NA,28
"1327","14:86745588|86745918",6,NA,NA
"1328","14:86956941|86960813",22,NA,27
"1329","14:86956941|86963579",11,NA,NA
"1330","14:86960290|86960605",5,NA,NA
"1331","14:86986360|86987970",4,NA,NA
"1332","14:87048216|87055674",6,NA,NA
"1333","14:87706851|87712211",5,NA,NA
"1334","14:87706855|87712211",16,NA,NA
"1335","14:88010540|88048841",NA,NA,27
"1336","14:88014924|88015849",5,NA,NA
"1337","14:88038831|88048841",10,NA,NA
"1338","14:88086980|88093804",2,NA,NA
"1339","14:88415536|88415727",NA,NA,64
"1340","14:89330438|89332049",18,NA,NA
"1341","14:9022972|9024139",2,NA,NA
"1342","14:9028004|9028152",2,NA,NA
"1343","14:9028127|9028822",3,NA,NA
"1344","14:9395724|9399005",NA,56,NA
"1345","14:9419121|9419225",NA,NA,2
"1346","14:9485175|9485349",22,NA,NA
"1347","14:96332550|96355808",NA,31,NA
"1348","14:97264972|97269170",NA,22,NA
"1349","15:100022714|100032780",2,NA,NA
"1350","15:100864415|100889441",8,NA,NA
"1351","15:100930665|100969637",12,NA,NA
"1352","15:101154475|101157849",5,NA,NA
"1353","15:101170837|101194338",6,NA,NA
"1354","15:101194159|101222387",NA,NA,20
"1355","15:101459056|101461092",2,NA,NA
"1356","15:101466848|101474078",3,NA,NA
"1357","15:102728982|102729204",4,NA,NA
"1358","15:102792037|102810693",3,NA,NA
"1359","15:10419482|10434246",NA,NA,10
"1360","15:104365755|104374416",4,NA,NA
"1361","15:10526314|10526681",8,NA,NA
"1362","15:108421110|108428488",NA,NA,31
"1363","15:108428241|108433441",34,87,32
"1364","15:108428241|108455643",2,NA,NA
"1365","15:108428241|108456912",84,47,59
"1366","15:108485592|108501517",6,NA,NA
"1367","15:108519096|108520298",NA,NA,32
"1368","15:108592773|108599338",16,15,NA
"1369","15:111339061|111339256",6,NA,NA
"1370","15:111494294|111527609",6,NA,NA
"1371","15:111501657|111503143",2,NA,40
"1372","15:112577927|112586539",20,NA,NA
"1373","15:112657032|112693573",4,NA,NA
"1374","15:112746555|112768584",3,NA,NA
"1375","15:112753939|112762677",NA,NA,30
"1376","15:112850300|112909091",4,NA,NA
"1377","15:112904521|112909091",8,28,NA
"1378","15:11452580|11453264",2,NA,26
"1379","15:12055521|12072216",10,NA,NA
"1380","15:12065472|12072216",4,NA,NA
"1381","15:12335638|12335805",2,NA,63
"1382","15:12814895|12817683",4,NA,NA
"1383","15:12867672|12868208",NA,34,NA
"1384","15:12867672|12873035",NA,NA,22
"1385","15:13551546|13587619",6,NA,NA
"1386","15:1357279|1357499",NA,NA,32
"1387","15:14198284|14198474",2,NA,NA
"1388","15:14971785|14988249",50,NA,NA
"1389","15:14971785|15025998",4,NA,NA
"1390","15:15305533|15311005",NA,77,NA
"1391","15:15323767|15324346",NA,NA,36
"1392","15:15755473|15784453",3,NA,NA
"1393","15:16903271|16928553",2,NA,NA
"1394","15:16916760|16928553",4,NA,20
"1395","15:17490970|17501791",2,NA,NA
"1396","15:17501625|17505889",8,NA,NA
"1397","15:17574082|17612275",4,NA,NA
"1398","15:17600568|17606946",6,NA,NA
"1399","15:17600568|17612275",2,NA,NA
"1400","15:17612161|17680330",NA,NA,43
"1401","15:17655106|17720179",9,NA,NA
"1402","15:17665870|17680335",2,NA,NA
"1403","15:17817509|17822977",2,NA,NA
"1404","15:1838909|1839086",9,NA,NA
"1405","15:20411668|20423431",8,NA,NA
"1406","15:21547887|21549118",6,NA,NA
"1407","15:22001224|22056790",7,NA,NA
"1408","15:22238904|22298828",2,NA,NA
"1409","15:22252127|22257294",5,NA,NA
"1410","15:2391408|2392844",69,NA,NA
"1411","15:2408558|2424855",NA,NA,11
"1412","15:2682072|2707356",102,105,479
"1413","15:28426454|28428516",8,NA,NA
"1414","15:29580790|29581834",NA,NA,85
"1415","15:30255600|30256795",26,NA,26
"1416","15:30528262|30557378",2,NA,NA
"1417","15:30528262|30562706",NA,NA,37
"1418","15:30549148|30557378",8,NA,NA
"1419","15:30557231|30574278",NA,NA,33
"1420","15:30562541|30574278",5,NA,NA
"1421","15:30572390|30574278",6,NA,NA
"1422","15:30896166|30901136",9,NA,NA
"1423","15:31441042|31452124",3,NA,NA
"1424","15:33444932|33473103",NA,NA,31
"1425","15:33461883|33479627",4,NA,NA
"1426","15:33819628|33852537",12,NA,NA
"1427","15:33829852|33860212",3,NA,NA
"1428","15:33837172|33860212",2,NA,NA
"1429","15:33849869|33852537",7,NA,NA
"1430","15:35577343|35582231",2,NA,NA
"1431","15:35577343|35588305",2,NA,NA
"1432","15:35885090|35917582",3,NA,NA
"1433","15:35885090|35966752",8,NA,NA
"1434","15:35904901|35917582",18,8,42
"1435","15:35954455|35966752",9,NA,NA
"1436","15:38120622|38138610",NA,10,NA
"1437","15:3817270|3831269",3,NA,NA
"1438","15:3837496|3837637",NA,5,NA
"1439","15:42583973|42594078",6,NA,NA
"1440","15:42949675|42949913",2,NA,NA
"1441","15:43767887|43788150",10,NA,NA
"1442","15:44756433|44756634",6,NA,NA
"1443","15:450562|487575",8,NA,NA
"1444","15:45431322|45440323",4,NA,NA
"1445","15:45564855|45568115",2,NA,NA
"1446","15:46096165|46162527",NA,NA,15
"1447","15:46247782|46266965",2,NA,NA
"1448","15:46336383|46337901",4,NA,NA
"1449","15:46744399|46744563",4,NA,NA
"1450","15:46796642|46839179",3,NA,NA
"1451","15:47018880|47019511",3,NA,36
"1452","15:47481886|47496818",2,NA,NA
"1453","15:47558608|47566416",NA,NA,32
"1454","15:47774124|47778826",9,19,44
"1455","15:47774124|47789242",4,NA,NA
"1456","15:487018|487575",16,NA,NA
"1457","15:48930978|48934155",2,22,NA
"1458","15:48930978|48948929",27,129,NA
"1459","15:49521968|49530170",NA,NA,20
"1460","15:50177349|50198372",6,36,NA
"1461","15:50177349|50201256",22,NA,NA
"1462","15:50177349|50211650",13,NA,36
"1463","15:50177349|50219807",13,NA,NA
"1464","15:50177349|50238099",22,NA,NA
"1465","15:50177349|50240939",NA,NA,28
"1466","15:50198294|50218266",2,NA,NA
"1467","15:50198294|50219807",2,NA,NA
"1468","15:50227831|50240939",13,NA,NA
"1469","15:50238031|50245838",NA,27,19
"1470","15:50238031|50250139",10,NA,NA
"1471","15:50240749|50245838",54,NA,NA
"1472","15:50240749|50250139",24,NA,NA
"1473","15:50245624|50245838",4,NA,NA
"1474","15:50245624|50250139",20,NA,NA
"1475","15:50245624|50252893",12,NA,42
"1476","15:50265247|50266337",NA,36,20
"1477","15:50298872|50314572",NA,27,NA
"1478","15:50760506|50783116",NA,NA,82
"1479","15:50768809|50769178",4,NA,NA
"1480","15:50839234|50841113",NA,NA,18
"1481","15:56872039|56900572",25,NA,NA
"1482","15:61694474|61694859",9,NA,NA
"1483","15:62628156|62628637",6,NA,NA
"1484","15:62727169|62750861",6,NA,NA
"1485","15:62840845|62844162",3,NA,NA
"1486","15:63221591|63256366",2,NA,NA
"1487","15:64203013|64213567",NA,NA,54
"1488","15:64319008|64339557",4,NA,NA
"1489","15:64329716|64330139",5,NA,NA
"1490","15:64548204|64575342",3,NA,NA
"1491","15:64556336|64566636",8,NA,NA
"1492","15:64568167|64587467",4,NA,NA
"1493","15:64595387|64595594",13,NA,NA
"1494","15:66140142|66149415",NA,23,NA
"1495","15:66258267|66273083",4,NA,NA
"1496","15:66861129|66871744",NA,22,NA
"1497","15:68074572|68079001",4,NA,NA
"1498","15:68382096|68408234",NA,NA,21
"1499","15:69287506|69288038",6,NA,NA
"1500","15:69417261|69475162",NA,NA,10
"1501","15:69474977|69482545",4,75,14
"1502","15:7296837|7297479",NA,NA,28
"1503","15:7436177|7444546",NA,NA,16
"1504","15:76864794|76869202",NA,NA,15
"1505","15:76864794|76877250",2,NA,25
"1506","15:76864794|76904621",10,NA,NA
"1507","15:77263484|77270405",3,NA,NA
"1508","15:77310337|77348558",6,NA,NA
"1509","15:77335841|77348558",30,14,NA
"1510","15:77348327|77348558",NA,NA,14
"1511","15:77779812|77800890",35,NA,76
"1512","15:77779812|77810643",2,NA,NA
"1513","15:77891916|77906722",NA,NA,42
"1514","15:78188678|78257894",4,NA,NA
"1515","15:78212757|78212923",NA,29,NA
"1516","15:78744863|78766364",4,NA,NA
"1517","15:79541606|79548084",NA,20,NA
"1518","15:79700916|79709125",NA,NA,34
"1519","15:7996997|8002010",NA,NA,17
"1520","15:8086940|8103044",8,NA,NA
"1521","15:81686987|81697833",8,NA,NA
"1522","15:81792777|81826870",8,NA,NA
"1523","15:81820501|81826870",6,NA,NA
"1524","15:83139087|83141748",NA,14,NA
"1525","15:83566625|83583979",NA,4,NA
"1526","15:85133762|85165452",14,NA,NA
"1527","15:85674024|85688184",NA,10,NA
"1528","15:85674024|85699423",11,NA,NA
"1529","15:87170258|87170886",3,NA,NA
"1530","15:87294542|87302514",4,NA,NA
"1531","15:87297521|87302514",4,NA,NA
"1532","15:87372863|87375324",4,NA,9
"1533","15:87763829|87764898",3,NA,NA
"1534","15:8784993|8795585",6,NA,NA
"1535","15:8834966|8835183",4,NA,NA
"1536","15:8836759|8837658",7,NA,NA
"1537","15:8980637|8982040",4,NA,NA
"1538","15:8996601|8998637",7,NA,NA
"1539","15:90451915|90453104",15,NA,54
"1540","15:91921673|91924792",NA,4,NA
"1541","15:9243364|9303353",7,NA,NA
"1542","15:9251217|9303353",NA,46,NA
"1543","15:92583155|92650106",12,NA,NA
"1544","15:92588535|92611984",NA,NA,30
"1545","15:92603014|92611984",8,NA,NA
"1546","15:92628124|92628509",8,NA,NA
"1547","15:92628124|92673076",16,NA,NA
"1548","15:9274175|9303353",33,NA,NA
"1549","15:9277808|9315940",3,NA,NA
"1550","15:93161079|93164257",15,NA,NA
"1551","15:9320759|9332623",5,NA,NA
"1552","15:9632195|9633230",7,NA,NA
"1553","15:96999112|97001249",NA,NA,7
"1554","15:98989095|98996499",7,NA,NA
"1555","15:99615113|99630657",NA,NA,25
"1556","16:11843683|11843845",2,NA,NA
"1557","16:11847447|11887318",22,NA,43
"1558","16:11847447|11905246",31,70,35
"1559","16:11873580|11887318",3,NA,NA
"1560","16:11873580|11905246",5,NA,NA
"1561","16:1290338|1290704",6,NA,NA
"1562","16:1318339|1318521",8,77,141
"1563","16:1318401|1318521",NA,7,NA
"1564","16:1392744|1395880",NA,NA,17
"1565","16:1498270|1498624",6,37,NA
"1566","16:15477060|15478311",12,NA,NA
"1567","16:16007929|16008385",9,NA,NA
"1568","16:16008157|16008385",18,NA,NA
"1569","16:16052873|16065181",12,NA,NA
"1570","16:16250273|16270059",2,NA,NA
"1571","16:16269931|16278547",NA,NA,30
"1572","16:17001969|17004086",6,NA,NA
"1573","16:17675417|17675641",NA,54,NA
"1574","16:17696265|17723812",4,NA,NA
"1575","16:18135626|18143873",4,NA,NA
"1576","16:18154958|18156679",NA,NA,26
"1577","16:18435291|18435775",8,NA,NA
"1578","16:19269795|19286737",2,NA,NA
"1579","16:19289864|19298544",6,NA,NA
"1580","16:19386350|19446744",2,12,NA
"1581","16:19403757|19446713",10,NA,NA
"1582","16:19409045|19446713",2,NA,NA
"1583","16:19719053|19720633",79,152,NA
"1584","16:2038432|2054783",NA,74,NA
"1585","16:2147564|2165511",4,NA,NA
"1586","16:2256628|2258375",NA,55,NA
"1587","16:22927935|22932430",39,NA,NA
"1588","16:23736554|23785290",NA,40,41
"1589","16:23776411|23785290",4,NA,NA
"1590","16:24258290|24259307",20,NA,NA
"1591","16:24923978|24931058",4,NA,NA
"1592","16:25146254|25148473",8,NA,NA
"1593","16:25148391|25197197",NA,NA,16
"1594","16:25324548|25342705",10,NA,NA
"1595","16:25342583|25360516",NA,71,38
"1596","16:25353348|25360516",4,NA,NA
"1597","16:27395748|27403464",NA,NA,50
"1598","16:27395748|27423265",NA,26,NA
"1599","16:27403273|27422068",2,NA,NA
"1600","16:28155077|28157957",2,NA,NA
"1601","16:28157879|28160086",4,NA,NA
"1602","16:28220352|28270663",12,NA,NA
"1603","16:28270485|28270663",2,NA,NA
"1604","16:28275679|28277544",6,NA,39
"1605","16:28275679|28279935",4,NA,NA
"1606","16:28367751|28376470",8,NA,NA
"1607","16:28367751|28376477",7,NA,20
"1608","16:28367751|28403405",NA,NA,44
"1609","16:28595769|28597315",5,NA,NA
"1610","16:2916104|2917171",8,NA,NA
"1611","16:31362754|31363305",3,57,53
"1612","16:31362754|31365728",12,NA,NA
"1613","16:31362754|31368967",NA,NA,25
"1614","16:32429441|32429674",12,NA,NA
"1615","16:33521777|33564894",2,NA,NA
"1616","16:3429073|3430541",6,NA,NA
"1617","16:34550104|34563306",NA,51,NA
"1618","16:34767561|34767754",10,NA,NA
"1619","16:34807247|34813667",5,NA,NA
"1620","16:34811637|34813667",11,NA,NA
"1621","16:35249354|35271953",4,NA,NA
"1622","16:36442546|36447195",2,NA,NA
"1623","16:36447086|36449109",4,NA,NA
"1624","16:36520453|36570931",5,NA,NA
"1625","16:36551261|36570931",2,NA,NA
"1626","16:36554175|36570931",NA,NA,31
"1627","16:36581082|36593230",NA,NA,39
"1628","16:37234617|37237352",11,NA,NA
"1629","16:37615161|37615667",5,NA,NA
"1630","16:3792770|3792952",8,NA,NA
"1631","16:38442059|38443415",3,NA,NA
"1632","16:3852966|3853435",8,NA,NA
"1633","16:38535698|38537311",6,NA,30
"1634","16:3995852|3999399",2,NA,NA
"1635","16:4072699|4087895",7,NA,NA
"1636","16:41696444|41706537",NA,NA,12
"1637","16:45511850|45522210",3,NA,NA
"1638","16:45561399|45568931",4,NA,NA
"1639","16:45583614|45584968",9,NA,NA
"1640","16:45752332|45774503",3,NA,NA
"1641","16:45772995|45780431",16,NA,NA
"1642","16:45796558|45805025",NA,37,NA
"1643","16:45801574|45805025",16,NA,NA
"1644","16:45801574|45805791",3,NA,NA
"1645","16:45801574|45815376",16,NA,NA
"1646","16:45804806|45805791",10,NA,NA
"1647","16:46398652|46398958",3,NA,NA
"1648","16:46719|61177",NA,NA,23
"1649","16:46989209|46989449",NA,NA,49
"1650","16:46990861|46996221",9,NA,NA
"1651","16:47206793|47207001",6,NA,NA
"1652","16:47465860|47466750",5,NA,NA
"1653","16:47480745|47487350",14,NA,NA
"1654","16:47485793|47487350",6,NA,NA
"1655","16:47485793|47500494",6,NA,NA
"1656","16:47629768|47635430",10,NA,NA
"1657","16:49200064|49200858",20,NA,NA
"1658","16:49215028|49233686",3,NA,NA
"1659","16:49219143|49235397",NA,25,NA
"1660","16:49228913|49235397",3,NA,NA
"1661","16:49233106|49235397",NA,NA,14
"1662","16:49447701|49448392",4,NA,NA
"1663","16:497752|506626",10,28,NA
"1664","16:497752|525305",NA,18,NA
"1665","16:49842859|49852957",9,NA,NA
"1666","16:50325796|50327477",34,22,NA
"1667","16:50613522|50618145",12,NA,NA
"1668","16:50613522|50624267",8,NA,NA
"1669","16:50613522|50645233",NA,20,NA
"1670","16:50613522|50652102",4,NA,NA
"1671","16:51231229|51231340",3,NA,NA
"1672","16:5128211|5148906",2,NA,NA
"1673","16:5140125|5148906",3,NA,NA
"1674","16:52875212|52879823",8,NA,NA
"1675","16:52969543|52971202",2,NA,NA
"1676","16:52986723|52988020",6,NA,NA
"1677","16:52987472|52991179",NA,NA,19
"1678","16:52990692|52991179",3,NA,17
"1679","16:53147897|53148139",5,NA,NA
"1680","16:53472347|53475629",NA,58,NA
"1681","16:53473663|53475629",7,26,NA
"1682","16:53628471|53655006",3,NA,NA
"1683","16:53838459|53840896",NA,NA,48
"1684","16:55695748|55746631",3,NA,NA
"1685","16:56355485|56359056",13,NA,NA
"1686","16:57827150|57828494",NA,29,46
"1687","16:57951952|57952804",4,NA,NA
"1688","16:57959460|57960838",NA,36,9
"1689","16:58309615|58334758",2,NA,NA
"1690","16:58331794|58347323",12,NA,NA
"1691","16:60215615|60216410",10,NA,NA
"1692","16:60610483|60627406",10,NA,NA
"1693","16:60746657|60753682",10,NA,NA
"1694","16:60771962|60773631",28,NA,50
"1695","16:608793|612392",10,NA,73
"1696","16:60899852|60949508",4,NA,NA
"1697","16:60909974|60913200",2,NA,NA
"1698","16:60920839|60934425",4,NA,NA
"1699","16:61107585|61124183",5,NA,NA
"1700","16:61295932|61301428",4,NA,NA
"1701","16:61449174|61449401",8,NA,NA
"1702","16:6311293|6311464",4,NA,NA
"1703","16:63490633|63497860",6,NA,NA
"1704","16:63490633|63576352",3,NA,NA
"1705","16:63511724|63563040",6,NA,NA
"1706","16:63570976|63576352",3,NA,NA
"1707","16:64306917|64320611",NA,51,NA
"1708","16:64338475|64354856",17,NA,NA
"1709","16:64338475|64367234",52,NA,33
"1710","16:6515232|6525409",8,NA,NA
"1711","16:65443927|65450065",2,NA,NA
"1712","16:695662|697618",NA,NA,26
"1713","16:70679068|70686552",2,NA,NA
"1714","16:7097360|7098373",6,NA,NA
"1715","16:71286413|71286881",8,NA,NA
"1716","16:71395132|71396737",4,NA,NA
"1717","16:72725237|72728953",7,NA,NA
"1718","16:7292185|7292395",NA,20,NA
"1719","16:7292206|7292395",NA,NA,3
"1720","16:7292248|7292416",NA,27,34
"1721","16:7292299|7292992",5,NA,NA
"1722","16:7292332|7292584",NA,NA,51
"1723","16:7292395|7292584",NA,NA,77
"1724","16:7292416|7292584",2,22,12
"1725","16:7292416|7292698",NA,48,NA
"1726","16:7292437|7292794",NA,NA,22
"1727","16:7292454|7292811",3,NA,NA
"1728","16:7292500|7292689",NA,25,NA
"1729","16:7292521|7292689",NA,14,NA
"1730","16:7292521|7292731",NA,NA,48
"1731","16:7292584|7292731",10,NA,NA
"1732","16:7292584|7292920",8,NA,23
"1733","16:7292731|7292920",7,NA,NA
"1734","16:7292731|7292941",NA,14,NA
"1735","16:7292794|7292941",NA,NA,2
"1736","16:7292836|7292941",NA,4,NA
"1737","16:7292866|7293013",NA,2,NA
"1738","16:74355369|74355631",8,NA,NA
"1739","16:74458046|74460997",4,NA,NA
"1740","16:75301463|75315550",NA,NA,68
"1741","16:75301463|75315617",NA,NA,21
"1742","16:76553910|76554111",4,NA,NA
"1743","16:76630111|76638057",3,NA,NA
"1744","16:77854100|77854652",NA,NA,34
"1745","16:77928840|77953966",NA,NA,31
"1746","16:77947268|77953966",7,NA,NA
"1747","16:78022579|78023622",8,NA,NA
"1748","16:78045260|78049500",3,NA,NA
"1749","16:78420849|78423029",NA,45,22
"1750","16:78422987|78423101",NA,6,NA
"1751","16:78426694|78427343",NA,74,NA
"1752","16:78431202|78431520",NA,NA,41
"1753","16:78433362|78433985",NA,NA,24
"1754","16:78433925|78434114",NA,21,37
"1755","16:78918914|78923654",5,NA,NA
"1756","16:78918914|78927342",4,NA,53
"1757","16:78918914|78941532",10,NA,NA
"1758","16:78927195|78941532",3,NA,252
"1759","16:7905756|7906607",NA,NA,26
"1760","16:79115357|79120329",10,NA,NA
"1761","16:904671|955965",11,NA,31
"1762","16:926272|937332",NA,54,NA
"1763","17:10306003|10329094",9,NA,NA
"1764","17:1042310|1076887",2,NA,NA
"1765","17:11532343|11533602",18,NA,NA
"1766","17:11638284|11668131",2,NA,NA
"1767","17:11638290|11696853",5,NA,NA
"1768","17:11720841|11724073",9,NA,NA
"1769","17:1177624|1195365",2,NA,NA
"1770","17:14744873|14756449",4,NA,NA
"1771","17:15686606|15724136",NA,NA,10
"1772","17:15709730|15724136",10,NA,NA
"1773","17:15799456|15832064",6,NA,NA
"1774","17:15845878|15854885",2,NA,NA
"1775","17:15854765|15856915",4,NA,NA
"1776","17:15859268|15862264",4,NA,42
"1777","17:1596797|1604386",NA,NA,50
"1778","17:18369045|18382702",4,NA,NA
"1779","17:18391841|18399364",3,NA,NA
"1780","17:19881568|19881873",6,NA,NA
"1781","17:19959052|19980188",11,NA,NA
"1782","17:20323168|20419201",7,NA,NA
"1783","17:20396995|20405155",14,NA,NA
"1784","17:20396995|20419201",6,NA,NA
"1785","17:20746214|20747071",6,NA,NA
"1786","17:20795631|20800696",3,NA,NA
"1787","17:23524388|23527708",4,NA,NA
"1788","17:23551974|23575906",3,NA,NA
"1789","17:23995249|23999304",10,NA,NA
"1790","17:24463722|24470177",10,NA,NA
"1791","17:24463722|24488230",3,NA,NA
"1792","17:24475325|24488230",2,NA,NA
"1793","17:24484201|24545468",3,NA,NA
"1794","17:24502286|24545471",2,NA,NA
"1795","17:24519809|24545471",5,NA,NA
"1796","17:26395140|26401117",2,NA,NA
"1797","17:26677865|26679895",5,NA,NA
"1798","17:27647767|27649463",NA,73,NA
"1799","17:27910514|27910872",5,NA,NA
"1800","17:27943997|27947360",5,NA,NA
"1801","17:28128897|28130316",5,NA,NA
"1802","17:29376419|29422249",NA,41,NA
"1803","17:30487550|30492530",2,NA,NA
"1804","17:30518014|30565204",5,NA,NA
"1805","17:30612067|30624227",10,NA,NA
"1806","17:365686|367204",14,NA,NA
"1807","17:365686|368186",20,NA,NA
"1808","17:38587485|38604468",6,NA,NA
"1809","17:39107016|39134941",9,NA,NA
"1810","17:39107016|39141533",10,NA,NA
"1811","17:39107016|39169986",10,NA,NA
"1812","17:39134780|39141533",NA,NA,9
"1813","17:4123328|4126225",4,NA,NA
"1814","17:4144493|4145235",2,NA,NA
"1815","17:419294|428012",3,NA,67
"1816","17:4781545|4795990",4,NA,NA
"1817","17:4786877|4795990",8,NA,NA
"1818","17:489556|489722",4,NA,NA
"1819","17:523395|547646",16,NA,NA
"1820","17:539981|547646",6,NA,NA
"1821","17:539981|581486",5,NA,NA
"1822","17:57057781|57143641",NA,28,NA
"1823","17:57059949|57137181",8,NA,NA
"1824","17:57063104|57065920",2,NA,NA
"1825","17:57098039|57137181",NA,NA,76
"1826","17:57113680|57114142",13,NA,NA
"1827","17:58824754|58831472",2,NA,NA
"1828","17:58936084|58939002",2,NA,NA
"1829","17:58949824|59037443",NA,NA,36
"1830","17:58998064|59037443",8,NA,NA
"1831","17:59020620|59037443",9,NA,34
"1832","17:59527762|59562744",12,17,NA
"1833","17:60485038|60494241",8,NA,NA
"1834","17:61233587|61234228",NA,39,NA
"1835","17:62507917|62519833",3,NA,NA
"1836","17:62507917|62574055",8,NA,NA
"1837","17:7377132|7381108",8,NA,NA
"1838","17:7377132|7401483",10,NA,NA
"1839","17:7379658|7401483",NA,NA,43
"1840","17:7401321|7425373",12,NA,NA
"1841","17:7401321|7479058",6,NA,NA
"1842","17:7425225|7468431",8,NA,NA
"1843","17:7462422|7468431",34,57,NA
"1844","17:7462422|7479058",4,NA,NA
"1845","17:7462422|7488370",5,NA,NA
"1846","17:7467430|7468431",NA,NA,23
"1847","17:7636438|7677100",NA,51,NA
"1848","17:76837169|76837325",6,NA,NA
"1849","17:77530995|77550610",3,NA,NA
"1850","17:77533407|77537356",8,NA,NA
"1851","17:77608216|77612445",4,NA,NA
"1852","17:7908554|7914613",NA,NA,28
"1853","17:79928044|79939675",5,NA,NA
"1854","17:79939481|79939675",14,NA,NA
"1855","17:80765563|80782683",NA,NA,6
"1856","17:80970253|80975127",20,NA,21
"1857","17:81999382|82028922",NA,NA,9
"1858","17:83030370|83081730",NA,NA,42
"1859","17:83059809|83081730",4,NA,25
"1860","17:84411204|84412275",6,NA,NA
"1861","17:92565600|92593858",NA,NA,7
"1862","17:92577969|92605280",NA,2,NA
"1863","17:92593769|92605280",4,NA,NA
"1864","17:92593769|92628747",10,NA,NA
"1865","17:9317528|9351314",5,NA,NA
"1866","17:93793048|93820543",NA,NA,20
"1867","17:93830840|93832015",5,NA,NA
"1868","17:93830840|93840381",NA,NA,16
"1869","17:94058730|94075125",3,NA,NA
"1870","17:94561943|94566842",11,NA,NA
"1871","17:94566693|94573999",4,NA,NA
"1872","17:95360813|95361117",3,NA,NA
"1873","17:964423|966168",16,NA,NA
"1874","17:964423|981383",7,NA,NA
"1875","17:964423|983614",NA,7,NA
"1876","17:9695256|9695896",2,32,NA
"1877","18:1057786|1104442",NA,NA,26
"1878","18:1057786|1131328",NA,NA,44
"1879","18:1078842|1131328",2,NA,43
"1880","18:1115368|1131328",8,NA,NA
"1881","18:16152283|16193578",7,NA,NA
"1882","18:16929758|16929941",3,NA,NA
"1883","18:17200293|17284833",2,NA,NA
"1884","18:17252428|17284833",7,NA,NA
"1885","18:17548511|17576881",2,NA,NA
"1886","18:17568791|17584414",4,NA,NA
"1887","18:17853243|17907167",NA,NA,16
"1888","18:17895769|17917127",4,2,NA
"1889","18:17899544|17907167",NA,NA,10
"1890","18:17969386|17994958",2,NA,NA
"1891","18:21239963|21246097",5,NA,NA
"1892","18:21239963|21259906",51,173,128
"1893","18:21471716|21473647",4,NA,NA
"1894","18:21856348|21858422",11,NA,NA
"1895","18:21868608|21870668",3,NA,22
"1896","18:22632845|22634427",NA,NA,32
"1897","18:23383633|23419903",11,NA,NA
"1898","18:23439572|23441966",4,NA,NA
"1899","18:3003140|3010751",4,NA,NA
"1900","18:31351069|31367492",12,NA,24
"1901","18:31351069|31375026",3,NA,NA
"1902","18:31351069|31378047",NA,NA,26
"1903","18:31380250|31380559",4,NA,NA
"1904","18:31478156|31495110",2,NA,NA
"1905","18:3158543|3219636",4,NA,NA
"1906","18:3185021|3219636",4,NA,5
"1907","18:3196219|3219636",3,NA,NA
"1908","18:3199826|3219636",NA,NA,22
"1909","18:32152619|32154554",10,NA,NA
"1910","18:3217114|3219636",8,NA,33
"1911","18:33078015|33125397",2,NA,NA
"1912","18:33170770|33199730",11,NA,NA
"1913","18:33282378|33345098",NA,20,NA
"1914","18:33686427|33690242",12,NA,NA
"1915","18:34606438|34632423",NA,NA,44
"1916","18:35522421|35535481",46,5,NA
"1917","18:35587761|35609015",3,NA,NA
"1918","18:3601991|3603958",NA,NA,39
"1919","18:36511385|36518855",5,NA,NA
"1920","18:36515807|36518855",3,NA,NA
"1921","18:36584357|36598356",2,NA,NA
"1922","18:37482541|37486001",10,NA,NA
"1923","18:37732824|37733482",NA,NA,10
"1924","18:40450838|40473615",15,NA,46
"1925","18:46363037|46377147",4,NA,NA
"1926","18:46485951|46492250",2,NA,NA
"1927","18:50624175|50640872",3,NA,NA
"1928","18:50628012|50630954",6,NA,NA
"1929","18:50636102|50637759",4,NA,NA
"1930","18:532435|540445",NA,11,NA
"1931","18:56132114|56172896",2,NA,NA
"1932","18:56154680|56155967",NA,NA,28
"1933","18:56355017|56381269",18,NA,NA
"1934","18:56355017|56398140",30,40,NA
"1935","18:56355017|56412025",4,NA,NA
"1936","18:56355017|56412222",23,NA,NA
"1937","18:56355017|56419932",3,NA,NA
"1938","18:58100965|58124368",4,NA,NA
"1939","18:58166706|58181705",NA,NA,12
"1940","18:58228631|58240768",9,NA,NA
"1941","18:58323794|58342406",7,NA,NA
"1942","18:58323794|58365136",8,NA,NA
"1943","18:59391633|59422361",8,NA,NA
"1944","18:59406084|59420416",4,NA,NA
"1945","18:59410983|59420552",10,NA,NA
"1946","18:59410983|59422361",3,NA,NA
"1947","18:59410983|59424056",3,NA,NA
"1948","18:59463611|59482072",6,NA,NA
"1949","18:60513314|60531011",13,NA,NA
"1950","18:60579770|60640368",3,NA,NA
"1951","18:60584987|60605792",12,NA,NA
"1952","18:60584987|60640368",157,NA,38
"1953","18:60601615|60640368",7,NA,NA
"1954","18:60605658|60640368",15,NA,NA
"1955","18:60612617|60640368",7,NA,NA
"1956","18:60626268|60627860",4,NA,NA
"1957","18:60626268|60640368",51,NA,NA
"1958","18:60753077|60755902",2,NA,NA
"1959","18:60843790|60884733",16,NA,NA
"1960","18:60901405|60904121",7,NA,35
